LBA,Frequency
17827672064,264
4162183168,263
2825281536,262
1563586560,258
7478153216,256
2646843392,255
3293995008,254
6691495936,253
1204240384,252
6215790592,252
11359870976,252
3276386304,250
17691394048,250
1563652096,246
3292561408,244
17691328512,244
13502529536,236
1563856896,236
1564143616,235
2454659072,233
3223592960,232
3256860672,232
4162355200,230
14068076544,230
17827860480,229
8588976128,228
3276447744,228
11359895552,227
221343744,225
8598118400,224
7466459136,224
7465959424,223
7472517120,221
9992806400,221
8647372800,219
8598102016,218
13226594304,217
1705472000,215
7465033728,214
17827737600,214
14068232192,214
909066240,214
3250044928,213
2500861952,213
7464148992,212
8647331840,212
7362097152,211
7362617344,211
7392477184,211
7401271296,211
7329148928,211
7362641920,211
7362625536,211
8598462464,211
7362633728,211
1259139072,211
7401250816,211
7363600384,211
7401259008,211
7362650112,211
7415291904,211
7421071360,211
7435698176,211
7335186432,211
7460716544,211
7304769536,211
7297826816,211
7322460160,211
7328882688,211
7328849920,211
17117757440,211
2455363584,211
1154547712,210
8598364160,210
8598560768,210
8598528000,210
8597037056,210
8589811712,210
8589271040,210
8598216704,210
8590991360,210
8591171584,210
8598331392,210
8598151168,210
8587993088,210
8598347776,210
8598544384,210
8596627456,209
8588550144,209
8597135360,209
580116480,209
8597053440,209
3074314240,209
11395747840,206
7615647744,205
3057418240,204
1705439232,204
7415296000,203
2454757376,203
1256841216,201
11395518464,200
846544896,198
3282329600,198
3225808896,197
44859392,197
7615483904,196
3129290752,196
419684352,195
3268546560,195
676470784,192
3222552576,192
823619584,190
3257458688,189
3222142976,188
3268575232,188
3268530176,187
3252887552,187
3276083200,186
1197051904,186
3267080192,185
3250176000,185
473866240,185
3255365632,185
7615623168,185
3252731904,184
17117601792,184
17117585408,183
2454609920,183
3276423168,182
516165632,181
3276382208,180
406888448,180
3267178496,179
7615467520,179
1566982144,179
8598298624,177
3282464768,177
537911296,177
3252572160,176
3276435456,176
3259473920,176
3259457536,176
1212084224,176
16379592704,176
15724838912,176
3221581824,175
3239305216,175
3252297728,175
666406912,175
3290542080,175
1734053888,175
3276394496,174
3221794816,174
7465963520,173
3282477056,173
3276451840,172
3268620288,172
1080365056,171
3222667264,170
2286018560,170
3243180032,169
3243212800,169
8598003712,169
8329273344,169
15153471488,169
3268702208,168
3298820096,168
7203831808,168
3225874432,168
15991492608,168
4162035712,168
3222568960,167
3267506176,167
3267125248,167
3268567040,167
3268894720,167
3268636672,167
3271856128,167
1127419904,167
6215766016,167
3276132352,167
664645632,167
3268956160,167
3273695232,167
3268595712,167
15738482688,167
7504412672,167
3253104640,166
3223080960,166
3292573696,166
6280273920,166
3243175936,166
3282223104,166
3252559872,166
3254603776,166
2615746560,165
3289505792,165
17691443200,165
597069824,164
1192517632,164
3255209984,164
7435702272,163
3293986816,160
3239747584,160
377233408,159
3268509696,159
6609195008,159
1563152384,159
16360005632,158
1725128704,157
8598446080,157
3227967488,155
3230269440,153
1471352832,151
3229868032,151
9099579392,149
11395428352,147
3221245952,146
8328900608,146
3239649280,146
1705529344,146
1779736576,146
1099317248,145
787107840,144
7295246336,144
1564012544,143
1540628480,142
3939053568,141
3293937664,140
667979776,139
473850368,139
473850880,139
532226048,139
3227983872,138
3276419072,137
3239579648,137
2631602176,137
583766016,137
6691504128,137
1779818496,136
11108225024,136
9099567104,135
3246514176,135
14067986432,134
3231375360,133
7478165504,132
3249348608,131
3293970432,131
2500976640,131
2825277440,131
2825282560,131
2825282048,131
3249545216,130
7296864256,130
6268100608,130
980934656,130
7615696896,129
3292196864,128
11395698688,128
2774405120,128
4382728192,127
8647249920,126
274022400,125
3225112576,125
17682432,125
3134930944,124
7478161408,124
2500763648,123
3289329664,123
3222556672,123
3230466048,123
3222892544,123
15287607296,122
3230281728,122
17408000,122
16538972160,122
3239645184,121
8679690240,121
1285246976,121
16547389440,121
3241312256,120
16520880128,120
16546570240,120
3225051136,119
806244352,118
695447552,118
1771683840,118
2819112960,118
2454970368,118
4348571648,117
3230425088,116
11404824576,116
3229675520,116
3239297024,116
2186629120,115
3290615808,115
1155588096,115
1139286016,115
3290673152,115
1285275648,115
6693441536,115
11135627264,115
63356928,115
3062501376,115
14067789824,115
520626176,115
662417408,115
1047244800,114
3231334400,114
3230015488,114
3290517504,114
670072832,114
3285422080,113
8762142720,112
16109277184,112
3221884928,112
3221393408,112
655163392,111
3290578944,111
3062476800,111
7478157312,110
1067147264,110
6217187328,109
3294011392,109
2465566720,109
1188769792,108
2455232512,108
3298807808,108
3239260160,108
7434899456,108
7434903552,108
7615713280,107
3299811328,107
1288876032,107
3230449664,107
8130011136,107
2474303488,107
3229777920,106
1694150656,106
1199476736,105
3258073088,105
980688896,105
198041600,104
3848851456,104
218087424,104
6607687680,104
850690048,104
3289616384,103
16555872256,103
13329661952,103
15812829184,103
42913792,103
1481375744,103
1966784512,103
132812800,103
14362763264,102
2343505920,102
4158767104,102
15812833280,102
1576652800,102
7839363072,102
8680464384,102
5237698560,102
7040069632,102
17780678656,102
428830720,101
15555440640,101
1084084224,100
2455035904,99
850698240,99
3226124288,98
3230044160,98
3294830592,98
9099591680,97
667980800,97
11395543040,97
1288867840,96
13213507584,96
16628097024,96
15005716480,96
11360059392,96
3226234880,95
9100070912,95
3238014976,94
1233645568,94
2455158784,94
293294080,94
879161344,93
11395559424,91
3292598272,91
3239415808,91
1485025280,91
971689984,90
2675445760,90
3257507840,89
1439911936,89
17117716480,89
3225792512,88
3289432064,88
3290468352,88
1734078464,88
124387328,87
3226267648,86
3223662592,86
3225837568,85
1159376896,85
1285558272,85
3255341056,85
9099612160,85
17827459072,85
11108159488,85
646402048,84
1445228544,84
7295188992,84
2062237696,84
6218854400,81
3230818304,81
3230003200,80
3294326784,80
7296782336,80
1563971584,80
3253100544,79
14225330176,79
3228082176,78
3230203904,78
3268505600,78
832069632,78
1081118720,78
9099726848,78
3229667328,77
3269013504,77
6689951744,77
1563201536,77
3290808320,76
7295635456,76
330522624,76
4162420736,76
1465241600,76
590012416,75
9099575296,75
1563742208,75
3229741056,74
3228749824,74
7615664128,74
3276775424,73
3228246016,73
9099624448,73
1564176384,73
11359854592,73
954175488,72
9100046336,72
467517440,72
3294629888,71
3222605824,70
669175808,70
669171712,70
16392302592,69
873041920,69
8685010944,69
15723618304,69
1459113984,69
1563226112,69
17383813120,68
3239247872,68
304197632,68
8647266304,68
2454798336,68
785039360,68
16148942848,67
437854208,67
3221835776,67
3255205888,67
3222257664,67
16359997440,67
15282630656,66
2290528256,66
7475929088,66
3267198976,66
822636544,65
3057287168,64
6215831552,64
7799787520,64
7799783424,64
518647808,63
9099829248,63
3252047872,63
3222151168,63
3239473152,63
3238289408,62
3294277632,62
9100087296,62
7290245120,62
3221348352,61
3268493312,61
6216916992,61
13513412608,61
2454634496,61
2286059520,61
8594907136,61
3256238080,60
3221577728,60
3283570688,60
3255808000,60
8597790720,60
3294003200,60
15465013248,60
2462920704,60
14798176256,59
133152768,59
537976832,59
2819113984,59
2819122176,59
2819118080,59
2819113472,59
1997455360,59
3222093824,59
113635328,59
9100075008,58
3154141184,58
3289423872,58
1154506752,57
3299827712,57
3268091904,57
2403565568,57
1403641856,57
3294826496,57
3222630400,56
9099698176,56
3221786624,56
3282374656,56
9099608064,56
3230457856,56
2455330816,56
2465567744,56
2455420928,56
957792256,55
9100038144,55
8647356416,55
8780455936,55
1444737024,55
1223938048,55
2500977664,55
3243016192,54
621047808,54
11395411968,54
2186600448,54
580067328,54
3222138880,54
3257552896,54
15811313664,54
3243233280,53
7269912576,53
7269896192,53
7269879808,53
7216791552,53
7246274560,53
7269904384,53
7212060672,53
7269888000,53
1233514496,53
1233547264,53
9099587584,53
3254661120,53
3225300992,53
11395657728,53
13329678336,52
3225821184,52
3268431872,52
3256102912,52
6854692864,52
6846291968,52
6267617280,52
6852055040,52
6786850816,52
6229012480,52
6852042752,52
6786969600,52
6785249280,52
6817148928,52
6847229952,52
6782128128,52
6268432384,52
6846267392,52
6670757888,52
6849662976,52
6789767168,52
6808031232,52
6781173760,52
6854782976,52
6846283776,52
6847152128,52
6782132224,52
6786875392,52
6849417216,52
6782599168,52
6846275584,52
6786863104,52
6848851968,52
6783205376,52
6849429504,52
7212048384,52
7211544576,52
7211520000,52
6782124032,52
6782136320,52
6690619392,52
6690611200,52
7756161024,52
7809511424,52
6690603008,52
6685089792,52
8588697600,52
8598167552,52
8593367040,52
8595480576,52
8598134784,52
8597020672,52
8595447808,52
8593383424,52
11395469312,52
3227926528,52
3221536768,51
3224629248,51
3230035968,51
3268526080,51
15641948160,51
3221766144,51
402190336,51
8598200320,51
8589303808,51
8588468224,51
8588484608,51
8598183936,51
8589287424,51
8596103168,51
8596611072,51
8595972096,51
8597118976,51
8596201472,51
8596643840,51
8597889024,51
8597676032,51
17395691520,51
681771008,51
3225059328,51
3222597632,50
3282399232,50
1074290688,50
9099599872,50
490958848,50
13329645568,50
3224350720,50
2449371136,50
3223900160,50
9099583488,50
3239444480,50
3227963392,50
1563324416,50
3221532672,49
3226132480,49
971612160,49
3253186560,49
8591056896,49
8598609920,49
495112192,49
2062229504,49
7615524864,49
6268092416,48
3290861568,48
3290783744,48
1249980416,48
2825297920,48
1701969920,48
1223995392,48
2455126016,48
528486400,48
531779584,48
3226222592,47
1175330816,47
1563521024,47
3223654400,47
3243241472,47
2454691840,47
293295104,47
293294592,47
130662400,46
9099792384,46
9100111872,46
9099657216,46
3229786112,46
3221385216,46
3221561344,46
3228033024,46
2454519808,46
9100079104,45
3254673408,45
3290513408,45
3238047744,45
1233629184,45
15641964544,45
3226271744,45
15641972736,45
3230191616,45
3254747136,45
8784433152,45
3288555520,45
3234275328,45
7471816704,44
9099644928,44
1094144000,44
971616256,44
3282460672,44
3290742784,44
3254251520,44
9099595776,44
7858688000,44
8598396928,44
1233612800,44
1259024384,44
1233678336,44
9100042240,44
16716046336,44
16360087552,44
469368832,44
469372928,44
15393001472,44
3223445504,44
2454773760,44
3221934080,44
3233132544,44
3227934720,44
15810580480,44
1566900224,44
2455633920,44
15811301376,44
3290529792,43
3299389440,43
3228200960,43
3233067008,43
3256094720,43
8881750016,43
9987272704,43
10677121024,43
7832518656,43
8905785344,43
9908068352,43
9776734208,43
8881758208,43
10677096448,43
10834919424,43
8868749312,43
10443317248,43
9995988992,43
10707660800,43
7847436288,43
8926879744,43
9908076544,43
8883089408,43
9783205888,43
11146690560,43
8069959680,43
8867160064,43
9784934400,43
8883105792,43
8881725440,43
8114151424,43
9927864320,43
9846538240,43
10677104640,43
10900291584,43
7962030080,43
8016601088,43
10117914624,43
10885337088,43
9908084736,43
10708488192,43
7847825408,43
10430758912,43
8926887936,43
8867053568,43
9784918016,43
8881733632,43
9784942592,43
8069406720,43
8883118080,43
8868732928,43
9908092928,43
8867143680,43
8883097600,43
8993058816,43
8025759744,43
8114143232,43
8993067008,43
8867069952,43
11020398592,43
7854276608,43
9784926208,43
8881741824,43
8085143552,43
10541662208,43
10712936448,43
8867061760,43
8998678528,43
8867151872,43
8069394432,43
8784986112,43
9784950784,43
8889012224,43
8108924928,43
9908101120,43
10677112832,43
9767927808,43
10556649472,43
8868741120,43
9927979008,43
9849389056,43
8085110784,43
10592546816,43
8085127168,43
8108916736,43
10572333056,43
10585071616,43
11406712832,43
8085118976,43
8085135360,43
8108920832,43
8784998400,43
8631128064,43
8622960640,43
8783675392,43
8598511616,43
8598577152,43
8598495232,43
8783683584,43
8622997504,43
8783699968,43
16296521728,43
8626921472,43
8598380544,43
8588566528,43
8587812864,43
8591220736,43
8598413312,43
8598233088,43
957218816,43
8587829248,43
8631910400,43
8783667200,43
8783691776,43
8625786880,43
8783708160,43
8621580288,43
8627175424,43
8778371072,43
8638685184,43
8632639488,43
8627625984,43
8626802688,43
8632623104,43
8628936704,43
8745230336,43
8622428160,43
8622411776,43
8640081920,43
8745222144,43
8593350656,43
8591482880,43
8590008320,43
8590467072,43
8597102592,43
1233530880,43
8590680064,43
957202432,43
8597151744,43
8597069824,43
9099681792,43
3225804800,43
3233128448,43
3221549056,43
1390002176,43
8784416768,43
2304552960,43
9099714560,42
3225698304,42
3294732288,42
2186588160,42
3268423680,42
3230404608,42
3256848384,42
3290411008,42
2515415040,42
8188768256,42
8621486080,42
3223752704,42
3234799616,42
3233968128,42
3230687232,42
3236859904,42
3268415488,42
3234656256,42
8993062912,42
9767931904,42
8588304384,42
8588500992,42
8588288000,42
8587894784,42
8587911168,42
8587845632,42
8588369920,42
8588255232,42
8596807680,42
8596234240,42
8597823488,42
8596480000,42
8596955136,42
8594890752,42
8598249472,42
8597233664,42
8589123584,42
8592678912,42
8596971520,42
8590368768,42
8589877248,42
8598740992,42
8597086208,42
8591237120,42
8597561344,42
8588730368,42
8589238272,42
8591024128,42
8590876672,42
8596217856,42
8590041088,42
8591073280,42
7803322368,42
8597217280,42
8597331968,42
8597921792,42
8597430272,42
8598970368,42
8597594112,42
8597643264,42
8597250048,42
8598020096,42
15730884608,42
8172539904,42
3102363648,42
1882976256,42
1728401408,42
8172535808,42
2452709376,42
3058606080,42
1727037440,42
3259322368,42
3258597376,42
16487907328,42
3223695360,42
3238105088,42
3236732928,42
3225288704,42
3228004352,42
2454945792,42
2286067712,42
15741026304,42
16989831168,42
9099997184,41
3290763264,41
9099898880,41
3253243904,41
3255791616,41
71012352,41
3254685696,41
3248640000,41
11395715072,41
16360136704,41
9099640832,41
8993071104,41
4829184,41
424972288,41
3236937728,41
2454618112,41
3221925888,41
17691475968,41
9099886592,40
6846296064,40
9804066816,40
3222478848,40
3239489536,40
3233411072,40
3228041216,40
2455011328,40
1997496320,40
6731190272,40
9100005376,39
9099694080,39
14300561408,39
3276099584,39
16689692672,39
3288543232,39
3228491776,39
3293999104,39
3288072192,39
3284733952,39
3239309312,39
3237543936,39
3259097088,39
3253268480,39
3239616512,39
3258208256,39
3221618688,39
14388064256,39
790974464,39
516239360,39
496078848,38
8647225344,38
7948808192,38
3224002560,38
3233767424,38
3290619904,38
7615492096,38
3268444160,38
3279126528,38
3262513152,38
3237879808,38
3233423360,38
425193472,38
8680472576,38
15813562368,38
2454880256,38
5247778816,38
3230666752,37
3254697984,37
9100095488,37
9099628544,37
3289227264,37
3229835264,37
3239251968,37
3222319104,37
3222077440,37
3239518208,37
2013413376,37
9788534784,37
17252147200,37
3257933824,37
561946624,37
3227979776,37
3227959296,37
86110208,37
1481383936,37
7478718464,36
9100025856,36
277995520,36
1133580288,36
1570422784,36
16550719488,36
9099673600,36
7448973312,36
6691528704,36
3223121920,36
3222638592,36
3230429184,36
3239333888,36
3255050240,36
3255037952,36
3255779328,36
16360103936,36
3254104064,36
3221946368,36
3235160064,36
3221504000,36
3222286336,36
3251896320,36
3252539392,36
3256406016,36
3228487680,36
3230695424,36
3223113728,36
3289444352,36
3255926784,36
3232415744,36
3234029568,36
3238252544,36
3255357440,36
3289300992,36
1209577472,36
3239321600,36
3257532416,36
3263045632,36
3231866880,36
8872841216,36
17827467264,36
505397248,36
3221843968,36
3921874944,36
3223019520,36
531316736,36
981180416,36
1466105856,36
3222487040,36
371318784,35
15641989120,35
3234058240,35
3221331968,35
3253055488,35
3239460864,35
3229683712,35
3230236672,35
3268468736,35
9099620352,35
1506312192,35
1505984512,35
1506313216,35
2455486464,35
6691692544,35
3221544960,35
3239268352,35
3225419776,35
3239374848,35
3258331136,35
3263217664,35
3271557120,35
3271614464,35
16550723584,35
16550731776,35
1058701312,35
3222335488,35
674283520,34
3222642688,34
3228016640,34
3235393536,34
3254554624,34
3255332864,34
9099771904,34
9100034048,34
9100054528,34
15756369920,34
537960448,34
3243286528,34
3254558720,34
3255074816,34
3232448512,34
3231404032,34
3232436224,34
3225759744,34
3225788416,34
16550727680,34
16550735872,34
13329653760,34
5541912576,34
17827442688,33
492503040,33
9099677696,33
3268472832,33
1052958720,33
1053659136,33
1465991168,33
3239477248,33
9099833344,33
16867127296,33
16296538112,33
7803387904,33
3231756288,33
1251614720,33
3231408128,33
9987153920,33
3228385280,33
3282845696,33
3234263040,33
3291025408,33
3237986304,33
3237203968,33
3258019840,33
3223146496,33
3257901056,33
16531476480,33
4964544512,33
6691667968,33
11395772416,33
596987904,32
9099632640,32
3225518080,32
3243257856,32
3289341952,32
3290492928,32
963506176,32
3222601728,32
7809523712,32
3222269952,32
3223429120,32
3239403520,32
6691700736,32
2455076864,32
3237015552,32
3259731968,32
3257905152,32
3258548224,32
3231780864,32
3233013760,32
639889408,32
1197854720,32
6216282112,32
17827622912,32
16550739968,32
3221422080,32
2837942272,32
1466187776,32
3939119104,32
15465014272,32
11108102144,32
16360120320,32
804286464,31
3272155136,31
9099653120,31
8016613376,31
7962042368,31
8784994304,31
1566621696,31
436998144,31
3226136576,31
1564004352,31
3221368832,31
3258396672,31
3258408960,31
3256918016,31
3260628992,31
3235479552,31
3226001408,31
3238879232,31
3233284096,31
3221958656,31
11108143104,31
3062259712,31
1734176768,31
2695544832,30
3236265984,30
7832522752,30
1062256640,30
10443321344,30
10900295680,30
3268435968,30
3074265088,30
3232952320,30
3239313408,30
3266732032,30
1111027712,30
3243905024,30
3243134976,30
3223818240,30
3272351744,30
3233214464,30
3236270080,30
3232514048,30
3236093952,30
3239698432,30
3232927744,30
3237171200,30
3237339136,30
3266818048,30
3227951104,30
17924972544,30
3292483584,30
3221606400,30
8725970944,30
15641956352,30
17827762176,29
10939367424,29
3282485248,29
3270946816,29
9099804672,29
3222888448,29
3255566336,29
9099780096,29
9099984896,29
3290755072,29
9099616256,29
10908192768,29
1734045696,29
17691336704,29
6691643392,29
9099603968,29
10117918720,29
3289534464,29
3239243776,29
3238121472,29
3233210368,29
3258335232,29
3223781376,29
3225309184,29
3225346048,29
3238817792,29
3237412864,29
3233460224,29
3237183488,29
3238928384,29
3276808192,29
3225878528,29
3237539840,29
3223060480,29
3257565184,29
2455404544,29
16798777344,29
1062977536,29
759009280,29
4158758912,29
1569464320,29
8979091456,29
200331264,28
3255504896,28
11108192256,28
3239264256,28
3272450048,28
3288383488,28
3288780800,28
3292286976,28
3294314496,28
3222192128,28
3225681920,28
3241345024,28
9100050432,28
9099571200,28
3290624000,28
2455683072,28
2454921216,28
11395674112,28
4952621056,28
3222196224,28
3233705984,28
9099706368,28
11395788800,28
3239522304,28
2455576576,28
3233206272,28
3221762048,28
3255713792,28
3291181056,28
3239501824,28
3239288832,28
3253207040,28
3234050048,28
3288563712,28
3233595392,28
3257049088,28
3233325056,28
423751680,28
3259387904,28
16739454976,28
15566139392,28
3222933504,28
3225989120,28
8647233536,28
2286051328,28
11395452928,28
13200969728,28
9099689984,28
9099710464,28
4601663488,28
16044863488,28
5155930112,28
238960640,27
3222745088,27
3236171776,27
3255345152,27
971816960,27
3255685120,27
3238297600,27
3282305024,27
3221995520,27
9099890688,27
6691717120,27
6268084224,27
323231744,27
2454814720,27
3258683392,27
3258712064,27
3253940224,27
3258486784,27
3255091200,27
3289354240,27
3255386112,27
3223744512,27
3263234048,27
3233136640,27
3232653312,27
3231424512,27
3228569600,27
3257356288,27
3224039424,27
3239432192,27
3222589440,27
3225800704,27
372158464,27
3256107008,27
3254288384,27
3259166720,27
3283410944,27
3225403392,27
3224633344,27
3233202176,27
3255709696,27
3234078720,27
3239342080,27
3255824384,27
3224199168,27
3257409536,27
3221626880,27
3256057856,27
3239350272,27
3239538688,27
3241324544,27
3254407168,27
3226107904,27
3289751552,27
3289264128,27
3289677824,27
3290406912,27
3272060928,27
3287994368,27
3288047616,27
3224010752,27
3239555072,27
3236081664,27
3237007360,27
3225866240,27
3225956352,27
3233447936,27
3266850816,27
3266891776,27
3294060544,27
3225624576,27
3233222656,27
3239469056,27
3257454592,27
3222949888,27
3257643008,27
3258044416,27
3222126592,27
3227975680,27
2455248896,27
15811358720,27
5254791168,27
528519168,27
830296064,26
2838929408,26
3256291328,26
9099796480,26
16817758208,26
3239485440,26
3253211136,26
3292422144,26
3221479424,26
3221929984,26
1082261504,26
3229761536,26
1999802368,26
9099862016,26
9099800576,26
3276455936,26
3289382912,26
3773431808,26
126431232,26
1566720000,26
755781632,26
1249976320,26
901304320,26
2838925312,26
2299092992,26
15303073792,26
3255787520,26
3282366464,26
3290771456,26
3233124352,26
3230912512,26
3290886144,26
3292237824,26
3225526272,26
3288633344,26
3225436160,26
3225395200,26
3233239040,26
3288285184,26
16739442688,26
3361718272,26
3290451968,26
3225894912,26
3258400768,26
3223175168,26
3234287616,26
1565716480,26
15562227712,26
15555584000,26
6691463168,26
2455560192,26
2455298048,26
2455265280,26
16546205696,26
503906304,26
2455535616,26
15608279040,26
5254758400,26
5254774784,26
16044871680,26
1499570176,26
2191953920,25
366628864,25
61812736,25
3231391744,25
9099907072,25
3233775616,25
3233812480,25
3254415360,25
3252875264,25
3254648832,25
694620160,25
3274502144,25
3282231296,25
3289309184,25
3289546752,25
3289513984,25
3288834048,25
3289669632,25
3290353664,25
3292213248,25
3289808896,25
3290345472,25
1053016064,25
3297280000,25
3223625728,25
3225153536,25
3225849856,25
3226112000,25
3230728192,25
3234066432,25
3241377792,25
3256045568,25
3266752512,25
3268333568,25
3276509184,25
9099784192,25
15124914176,25
767156224,25
13850329088,25
13850357760,25
1999814656,25
2343510016,25
3222294528,25
1302286336,25
208433152,25
3223302144,25
11135668224,25
3253985280,25
3289825280,25
3254730752,25
3258351616,25
3253571584,25
3253673984,25
3239526400,25
3238113280,25
3258372096,25
3290832896,25
3283296256,25
3227176960,25
3238658048,25
3239034880,25
3236130816,25
3233267712,25
3235909632,25
749154304,25
3225120768,25
3225960448,25
3221499904,25
2455191552,25
11467300864,25
9100021760,25
17375272960,25
3692007424,25
16798773248,25
1062981632,25
16550744064,25
15509753856,25
518860800,25
5254782976,25
16044875776,25
681119744,25
1724534784,25
1956368384,25
3257090048,24
3225817088,24
886317056,24
961081344,24
3289288704,24
3294130176,24
6215950336,24
3282194432,24
3253587968,24
1566744576,24
1450811392,24
15642013696,24
15641980928,24
3256950784,24
3289391104,24
3228651520,24
3096076288,24
3096330240,24
3258925056,24
3255623680,24
3251101696,24
3290374144,24
3253260288,24
3289350144,24
3252445184,24
3282149376,24
3223904256,24
3288690688,24
3288748032,24
3256999936,24
3287756800,24
3288424448,24
3288567808,24
3256926208,24
3288727552,24
3288702976,24
3238055936,24
3233292288,24
3237928960,24
1696604160,24
3274440704,24
3227987968,24
3234320384,24
3288387584,24
3292864512,24
3286646784,24
3257118720,24
1577119744,24
3239006208,24
3243044864,24
3257577472,24
6216290304,24
8603824128,24
3245862912,24
16520876032,24
16538976256,24
16744685568,24
16553332736,24
16553336832,24
4348583936,24
2454929408,24
4158763008,24
1087520768,24
1117057024,24
3761528832,24
3761537024,24
17827655680,24
3289612288,23
3294674944,23
14282768384,23
3239718912,23
3257143296,23
3268501504,23
9099980800,23
3284918272,23
3289526272,23
3243020288,23
2286043136,23
4953157632,23
6691389440,23
3222732800,23
3221872640,23
9099968512,23
4162281472,23
3225735168,23
3228655616,23
3239391232,23
3259441152,23
3239567360,23
3290750976,23
3289284608,23
3267567616,23
3223998464,23
3259203584,23
3224801280,23
3224793088,23
3243053056,23
3239256064,23
3233157120,23
3236716544,23
3233366016,23
3238232064,23
3235921920,23
6226997248,23
3227938816,23
3227992064,23
3259875328,23
3224973312,23
3232698368,23
3239919616,23
3233574912,23
3227942912,23
16531480576,23
16546574336,23
1062985728,23
6821093376,23
7471822848,22
7471818752,22
7471817216,22
1696583680,22
11108208640,22
3288207360,22
3292200960,22
2285248512,22
9099685888,22
9099767808,22
1696587776,22
8620740608,22
8620720128,22
3290845184,22
860807168,22
16707342336,22
16707358720,22
1997447168,22
3238834176,22
3221467136,22
1566883840,22
293289984,22
63328256,22
1696591872,22
1999810560,22
2551767040,22
4328534016,22
3282345984,22
1696595968,22
3271168000,22
4003532800,22
170409984,22
3222302720,22
2981752832,22
3222323200,22
3253293056,22
11359993856,22
3279134720,22
3233071104,22
3233058816,22
3239772160,22
3259453440,22
3222659072,22
3249926144,22
3223138304,22
3074248704,22
3287814144,22
3254808576,22
3271286784,22
3260612608,22
6217355264,22
3252019200,22
3257602048,22
3236392960,22
3233431552,22
3239804928,22
3238727680,22
3238125568,22
3237154816,22
3237867520,22
17286868992,22
3236450304,22
3236737024,22
3237117952,22
3237855232,22
3236401152,22
3232534528,22
3221487616,22
3257925632,22
16739446784,22
3254378496,22
3222327296,22
3268554752,22
3289092096,22
3254726656,22
3255537664,22
3257233408,22
3290497024,22
3256664064,22
3225337856,22
3233525760,22
3255062528,22
3223265280,22
518856704,22
3921932288,22
1696608256,22
7730511872,22
17827803136,22
15582887936,22
16547393536,22
4003557376,22
15511171072,22
15511175168,22
1567006720,22
16044867584,22
15511183360,22
1581719552,22
3062378496,22
9100017664,21
9099993088,21
3290820608,21
14391545856,21
14405824512,21
14807207936,21
14393724928,21
14391078912,21
14405791744,21
15145992192,21
