LBA,Frequency
9101668352,449
3242024960,447
1159696384,442
3268280320,439
614371328,433
13575057920,431
9101828096,427
23089152,420
3227570176,418
13575045120,415
1192833024,414
13570822656,410
13575031808,410
9101840384,408
9101836288,407
9186979840,407
12024086528,406
13575061504,405
9029505024,404
250519552,404
6106316800,403
6153080832,402
1160458240,401
1489932288,400
250458112,399
6153285632,397
13575050240,395
5858373632,395
9101930496,394
3222937600,393
3252252672,390
761827328,389
13575057408,389
145911808,387
3267538944,386
11075641344,385
9101824000,385
1128452096,385
5514493952,385
12538896384,382
1829322752,381
1053884416,380
9101955072,379
3260461056,378
13575042560,377
9101950976,376
11069915136,375
3264331776,374
13575069184,367
13570826752,366
1026621440,364
1023489024,364
1023493120,364
1023488512,364
5514084352,364
6153302016,363
6289522688,363
1192448000,359
1385521152,358
1053900800,358
13575047680,358
3241807872,355
3224264704,351
12378841088,351
3268157440,349
5567279104,348
12359020544,348
9413414912,346
22048768,346
3241836544,343
13575031296,342
3224850432,340
9101885440,339
3261743104,338
1385582592,337
3244711936,335
57913344,334
6289506304,333
1234313216,331
327008256,331
3264626688,331
23040000,331
13575041024,329
12593934336,328
13575048704,328
1163952128,328
3251716096,327
12664504320,326
12593881088,325
11077128192,323
13575028224,323
12543889408,321
9101688832,316
13570830848,315
3268210688,314
11958190080,313
164720640,311
11964276736,310
702590976,309
13575068672,306
9101905920,304
3260465152,303
3260534784,303
1192218624,300
1192726528,300
9102041088,298
13575008256,297
9101692928,296
21917696,296
11076689920,292
125423616,291
1227079680,291
3241185280,288
825774080,288
1485754368,288
13575027712,287
13575058432,287
1609162752,286
1159729152,285
9101684736,280
9101848576,280
13575066112,279
161259520,278
519188480,276
3268128768,276
3261452288,275
12357427200,275
3261386752,274
1254387712,274
9352753152,274
11076546560,273
9389907968,273
13575082496,270
13575030272,268
13575032832,268
9101852672,267
12544782336,266
3253518336,266
3267014656,266
3269599232,265
3268284416,265
3244744704,264
13575086592,263
13570834944,260
1076293632,259
12638154752,259
9101705216,258
5974220800,258
3246813184,256
199643136,256
165593088,256
12007100416,255
210046976,254
111763456,254
1701576704,254
427388928,254
12638031872,253
886231040,251
13575059456,251
12593950720,251
1076286464,251
886939648,250
12664950784,250
11944226816,249
1234325504,249
634826752,249
12024053760,248
615350272,248
11605549056,247
13575067136,247
268898304,246
1076301824,245
11973439488,244
13575087104,243
12664545280,242
11922583552,241
3268399104,241
210227200,241
1160302592,241
3260456960,240
6183337984,240
256999424,238
1076294656,236
111788032,236
149823488,235
13575074304,232
13575046656,231
3262091264,230
10330402816,230
13575070208,229
3244752896,229
13575043584,229
11076542464,229
23097344,228
630075392,227
585740288,227
3267571712,227
263204864,225
3264323584,224
3224936448,224
3244388352,223
12594356224,223
140316672,222
537600000,222
3244257280,221
591233024,220
3234693120,220
6361350144,220
3253583872,218
3267055616,217
3226963968,216
1398681600,216
3233587200,216
3235975168,216
250482688,216
3262050304,215
9102069760,215
3224846336,215
12038557696,213
12543467520,213
3268534272,213
3268272128,210
3251871744,210
12351246336,209
3245527040,208
1193226240,208
28778496,207
1485770752,207
3227942912,206
3264339968,206
13575052288,206
9101611008,205
3268308992,205
13575081984,205
13575037952,205
13510037504,205
9101643776,204
3260489728,203
5858422784,203
3269144576,202
3223740416,201
13575053312,201
3242344448,200
3221381120,200
825733120,200
3244650496,200
9101910016,199
3268333568,199
12664934400,199
11809275904,198
1834864640,198
1077141504,197
13575043072,197
12638216192,197
3234811904,195
3229188096,194
13575067648,194
3223052288,193
1350463488,192
1083944960,192
3127791616,192
3246665728,192
3266813952,192
3224555520,192
11896500224,191
1771790336,191
10330411008,191
12664946688,191
3268243456,190
122535936,190
3260178432,190
3227529216,189
6202265600,189
3242000384,188
12638314496,188
3264696320,187
3267887104,186
3241648128,186
3242508288,186
3244253184,186
3249729536,186
217739264,186
13575071232,186
12543488000,185
36982784,185
5974327296,183
13570839040,183
9101844480,183
3225247744,182
3267059712,182
355418112,182
17625088,181
6427922432,180
3222167552,180
443396096,180
12637917184,180
1084698624,179
13575034368,179
9389932544,179
365752320,179
12664958976,179
9102045184,178
3244531712,177
1704431616,177
1084706816,177
3252248576,177
9101709312,176
219013120,176
1192464384,176
181915648,176
1076302848,175
161144832,175
3242209280,174
365748224,174
3262128128,172
3247497216,172
1234354176,172
3267018752,172
3267264512,172
13575050752,172
3242381312,172
13575062528,172
1084699648,171
125779968,171
7421140992,170
9101750272,170
3241357312,170
3255414784,170
3267661824,170
3227770880,170
13575054336,170
11076538368,169
12359024640,169
3268542464,168
3245752320,168
3241984000,168
3236044800,168
13575078400,167
11612995584,167
3269111808,167
3241828352,167
3246653440,166
3236102144,166
13575047168,166
3244818432,166
11076685824,166
12664987648,166
3225178112,165
3251875840,165
12543504384,165
12664848384,165
1192423424,165
590073856,164
3251806208,164
3236089856,164
600059904,164
864067584,163
3241832448,163
1084715008,163
3260424192,163
1098534912,162
11617431552,162
3253796864,162
3261014016,162
676438016,161
13575081472,161
13575102976,161
3262042112,161
563777536,160
3236466688,160
1099120640,160
1098547200,160
3229052928,159
3236171776,159
1622548480,159
3236843520,159
3240296448,159
31129600,159
3236052992,158
3222085632,158
1099538432,158
3236007936,158
3244384256,158
3266883584,158
9102020608,158
3268186112,158
13575080448,158
3236073472,157
3268132864,157
11811553280,157
3258638336,157
3237040128,157
1315307520,157
331210752,156
201314304,156
3268374528,156
9101680640,156
211324928,156
3235987456,156
3260477440,156
9101856768,156
13575075328,156
13575083008,156
211341312,155
3267911680,155
1123213312,155
1110188032,155
1103708160,155
1109204992,155
13575060992,155
3224948736,154
1149685760,154
7445721088,154
3250278400,154
3267424256,154
3262103552,153
11811581952,153
3223760896,153
13575071744,153
5976686592,153
3241897984,152
1166540800,152
1159356416,152
1200971776,152
1184935936,152
1200242688,152
1165815808,152
1184927744,152
211750912,152
3244789760,151
1222610944,151
1222135808,151
1109206016,151
1103709184,151
208162816,151
3260555264,150
3268018176,150
211636224,150
1200243712,150
3244646400,150
11811586048,150
3222130688,150
3222609920,149
1099539456,149
3251171328,149
3224907776,149
3260473344,148
3241988096,148
3267878912,148
3224858624,148
1184936960,148
3225296896,148
12399734784,148
3261947904,147
3224305664,147
220209152,147
3244380160,147
211587072,147
1184928768,147
1200972800,147
3224784896,147
3222171648,147
3251261440,147
12665085952,147
3261739008,146
3222712320,146
211406848,146
542822400,146
3267534848,146
542658560,146
13575149056,146
13575171072,146
3247087616,145
3268247552,145
3261865984,145
13575099904,145
201887744,145
1238564864,145
3268358144,145
3268894720,145
3241922560,145
3223396352,144
3222720512,144
3222634496,144
3223949312,144
3285442560,144
3261321216,144
211374080,144
210309120,144
201445376,144
203771904,144
202067968,144
1222136832,144
3267715072,144
3251113984,144
3247534080,144
3225669632,144
13575191040,144
3222220800,143
3221712896,143
1084707840,143
3268362240,143
12359028736,143
3260960768,143
3244765184,142
3222237184,142
3226079232,142
3225460736,142
962318336,142
194142208,142
1165816832,142
1099121664,142
3251200000,142
3231051776,142
3225612288,142
222380032,142
224657408,142
3223597056,141
1159357440,141
1222611968,141
3221245952,141
3224342528,140
3262062592,140
3283935232,140
1098548224,140
3267862528,140
3268403200,140
3268497408,140
597377024,140
12638093312,140
165568512,140
3262177280,139
3222196224,139
3226054656,139
3225268224,139
3224764416,139
3285508096,139
819798016,139
3285872640,139
3242168320,139
3225137152,138
11076579328,138
3268304896,138
6553739264,138
3266924544,138
3260952576,138
3222831104,138
3244949504,138
650518528,138
12637581312,138
3224465408,137
3282010112,137
9101881344,137
3234820096,137
3261808640,137
1200247808,137
3223379968,137
3260862464,137
11519279104,137
1110189056,137
1192275968,137
3262046208,136
3223265280,136
1083945984,136
3258683392,136
3261935616,136
3268472832,136
3244228608,136
3224719360,136
11075342336,136
3268411392,136
12543602688,136
3251793920,135
3267977216,135
324816896,135
3242156032,135
3282194432,135
3261001728,135
3221516288,135
3222462464,135
3268431872,135
184647680,134
3253514240,134
3282075648,134
991158272,134
3261509632,133
3261698048,133
3262124032,133
3224129536,133
3271651328,133
211210240,133
542646272,133
3268390912,133
3264372736,133
3260846080,133
3260923904,133
3225108480,133
3261726720,132
3261710336,132
13570843136,132
151986176,132
5679333376,132
3234627584,132
3268599808,132
3269177344,132
12040089600,132
3264598016,132
1792753664,132
13575056896,132
363327488,132
3261706240,131
644415488,131
9101877248,131
3281985536,131
3262038016,131
3258675200,131
12594802688,131
3268292608,131
1397612544,131
3262017536,130
3261415424,130
3261427712,130
333815808,130
3228336128,130
433012736,130
175341568,130
1166541824,130
11919581184,130
3282173952,130
3260276736,130
3260973056,130
3244621824,130
1163337728,130
306274304,130
3262169088,129
251133952,129
1455263744,129
3261718528,129
924385280,129
1505411072,129
3242242048,129
5568761856,129
1238565888,129
3234885632,128
329707520,128
3236487168,128
3227447296,128
9101639680,128
3258531840,128
3261333504,128
3239071744,128
200757248,128
202477568,128
12040347648,128
3282108416,128
11960729600,128
11896774656,128
11616718848,128
3257982976,128
668172288,128
597536768,128
13575038976,128
621744128,128
3221745664,128
623710208,128
3261521920,127
11725701120,127
3261079552,127
3268378624,127
3227865088,127
542724096,127
12040286208,127
3283111936,127
3232231424,127
12019867648,127
3260821504,127
3260985344,127
3267035136,127
3236024320,127
13575105024,127
3235921920,127
6153154560,127
11936219136,126
3224522752,126
570290176,126
12359065600,126
1095135232,126
3285737472,126
3285786624,126
3242336256,126
3244834816,126
8652083200,126
7980863488,126
12387074048,126
11820785664,126
3258597376,126
3257901056,126
3224584192,126
933756928,125
47550464,125
3247091712,125
3282284544,125
3242258432,125
158482432,125
7507652608,125
3224760320,125
13575039488,125
515620864,125
9029357568,125
11076558848,125
11926474752,124
11935625216,124
886112256,124
11960778752,124
11961061376,124
3242016768,124
3248697344,124
11973324800,124
11830812672,124
12328816640,124
3224678400,124
3223244800,124
12664586240,124
3247595520,123
26112000,123
12053995520,123
11722313728,123
821583872,123
3282231296,123
198422528,123
9798963200,123
22736896,123
57982976,122
3268149248,122
3258658816,122
3260637184,122
53620736,122
1237045248,122
3269087232,122
3232890880,122
3242229760,122
3246604288,122
3251073024,122
3248447488,122
7517491200,122
12387610624,122
3227541504,122
12664860672,122
3223908352,121
12049793024,121
12543475712,121
3236098048,121
11957944320,121
3245617152,121
3248361472,121
3251859456,121
11819065344,121
1616560128,121
11400159232,121
11971571712,121
11822571520,121
1771360256,121
11077926912,121
1771372544,121
700805120,121
3242352640,121
1110192128,120
1725460480,120
13575090688,120
3225714688,120
217440256,120
3224915968,120
3283886080,120
3283865600,120
11816599552,120
7652343808,120
1416769536,120
11977662464,120
1507311616,120
3267747840,120
1678385152,120
197279744,120
1236205568,120
3267907584,120
773890048,119
12735586304,119
3223928832,119
3222454272,119
3241820160,119
3244826624,119
3248717824,119
11976392704,119
11897769984,119
3223965696,119
3224825856,119
12664922112,119
1322885120,119
12543528960,119
3268005888,118
1023094784,118
12019875840,118
12049797120,118
11826733056,118
12380368896,118
11897802752,118
3264401408,118
3225784320,118
3224969216,118
3241140224,118
3222294528,118
3223007232,118
3224649728,118
3225698304,118
3226128384,118
13575063040,118
3283918848,118
12543565824,118
349548544,118
761802752,117
3242266624,117
3246989312,117
3245944832,117
11839750144,117
3268222976,117
3270029312,117
13575044608,117
3260362752,117
3247542272,117
12544737280,117
6288744448,116
3285671936,116
3285651456,116
3222962176,116
3233906688,116
3241926656,116
7431245824,116
11355836416,116
11971592192,116
11946450944,116
3222163456,116
11069886464,116
3242151936,116
12637519872,116
1796435968,115
12406333440,115
3251052544,115
3251798016,115
8234659840,115
11374551040,115
13575052800,115
13575085056,115
11973992448,115
111845376,115
10330501120,114
1234333696,114
9102028800,114
13575098880,114
3244666880,114
3267883008,114
3242037248,114
11841085440,114
3223937024,114
13575077888,114
11076583424,114
3244326912,114
3264327680,114
3241918464,113
3269054464,113
3283021824,113
11977670656,113
6153064448,113
3264344064,113
324648960,113
11828035584,113
3262164992,112
3262066688,112
3241324544,112
3241795584,112
12633985024,112
11837542400,112
9186725888,112
3246710784,112
11069911040,112
3241934848,112
11075407872,112
11812245504,112
9389850624,112
12625870848,111
12611022848,111
11355418624,111
12022456320,111
11362181120,111
7652323328,111
11838480384,111
8743235584,111
7488978944,111
11839721472,111
6578909184,111
11843911680,111
11998519296,111
3269160960,111
13575048192,111
1235816448,111
6143283200,111
9696870400,111
3253579776,111
12634423296,110
12632137728,110
11900506112,110
12604702720,110
11355889664,110
9101172736,110
11839205376,110
5672857600,110
11828043776,110
11360313344,110
3267551232,110
913698816,109
3283075072,109
3227455488,109
3264229376,109
9101832192,109
8605614080,109
12365012992,109
13575144448,109
12040097792,109
11076534272,108
3240841216,108
3282984960,108
3284176896,108
6098817024,108
11820728320,108
12543557632,108
3247235072,107
3226083328,107
3282948096,107
3282976768,107
3243970560,107
3267026944,107
11829919744,107
5548093440,107
6426546176,107
3262078976,106
3262152704,106
3284127744,106
3284246528,106
3285606400,106
11976376320,106
3244781568,106
31133696,106
3262095360,105
3262144512,105
3282329600,105
1665204224,105
13575092224,105
9101602816,105
3221241856,105
3232641024,105
13575086080,105
11926454272,105
676143104,104
11069902848,104
11826196480,104
9101946880,104
3262083072,103
3282305024,103
3284226048,103
3285553152,103
3251757056,103
3267739648,103
860266496,103
12543479808,103
9687760896,103
8345010176,103
6462173184,103
12367822848,102
3284291584,102
9937502208,102
3241631744,101
1002876928,101
3268829184,101
12065308672,101
12018053120,101
3221508096,101
6221557760,101
11931365376,101
9187020800,101
12516433920,101
3267842048,100
3240632320,100
11927367680,100
7458181120,100
12045086720,100
3267272704,100
9205846016,100
13575084544,100
13575091200,100
3253501952,100
3227914240,99
268955648,99
11361329152,99
3267723264,99
3282247680,99
3282296832,99
1484222464,99
12600844288,99
12358209536,99
5921329152,99
3264307200,99
208375808,99
13575105536,99
3286360064,99
3246649344,98
3229102080,98
3268956160,98
3225497600,98
3241955328,98
11822727168,98
13575114752,98
3268288512,97
199593984,97
3247083520,97
3223277568,97
1237046272,97
1236206592,97
9414832128,97
12543516672,96
782544896,96
11928104960,96
3229118464,96
9414389760,96
3251748864,96
3264577536,96
13570847232,95
6183444480,95
3222732800,95
11974717440,95
3268104192,95
12594753536,95
3244593152,95
367644672,95
3285938176,95
3241181184,95
3224768512,95
148217856,95
3224420352,94
11355455488,94
3229167616,94
3234271232,94
11927973888,94
12029349888,94
12045119488,94
3223744512,94
5694717952,94
13575051776,94
11954982912,94
3242049536,94
1192628224,94
3225825280,93
3285889024,93
1672261632,93
11922931712,93
11974684672,93
11415281664,93
3221405696,93
11819925504,92
9101615104,92
369500160,92
9413742592,92
11853295616,92
9101754368,92
606822400,92
3277471744,91
13575094784,91
3241824256,91
676605952,91
3223072768,91
12594614272,91
1588719616,91
339984384,91
1066541056,91
7636807680,91
1077142528,90
13575065088,90
13454454784,90
12015374336,90
12016353280,90
12380160000,90
3224252416,90
12595597312,90
395431936,90
1260797952,90
3246657536,89
3267919872,89
12387065856,89
3268706304,89
3267891200,89
12359069696,89
9414037504,89
9414144000,89
3260825600,89
3286036480,89
3227824128,88
142020608,88
3222102016,88
3246686208,88
3247099904,88
3240804352,88
13575074816,88
13575073280,88
3251720192,87
3268665344,87
11976650752,87
11931385856,87
323436544,87
348991488,87
3282018304,87
561496064,87
6056775680,87
1260802048,87
3268038656,87
11922923520,87
3241086976,86
5904138240,86
13575076864,86
3223674880,86
3221970944,86
827256832,86
3225575424,86
1548587008,86
11942703104,86
6106603520,86
3242033152,85
3268509696,85
12093222912,85
828039168,85
363003904,85
3234238464,85
11830214656,85
366530560,85
3267731456,85
129544192,85
3223359488,85
3239206912,85
3268407296,85
12664938496,85
6153015296,85
3267973120,85
12543520768,85
417308672,85
3268395008,84
3285827584,84
1665175552,84
11897454592,84
11360210944,84
11360141312,84
11360133120,84
12748804096,84
3122688000,84
3260411904,84
9414348800,84
592449536,84
592445440,84
12087701504,84
984104960,84
12543508480,83
780648448,83
3240550400,83
1699356672,83
3267874816,83
9102032896,83
12409839616,83
3247104000,83
11826028544,83
3286003712,83
3286519808,83
3268915200,83
3221684224,82
11944243200,82
3221716992,82
1192407040,82
13575077376,82
9101922304,82
9414848512,82
8316567552,82
1885716480,81
9101914112,81
3271725056,81
11075338240,81
9414307840,81
9101918208,81
3285966848,81
11820720128,81
3269046272,81
3223269376,80
3244756992,80
3267010560,80
13575058944,80
11400085504,80
13570851328,79
3268202496,79
8448077824,79
3242029056,79
1500897280,79
3229134848,79
13575145472,79
11829956608,79
23023616,79
1429364736,79
12350238720,78
13575066624,78
13575072768,78
3261075456,78
3251884032,78
13575108096,78
13575095296,78
597381120,78
11919630336,78
13575229952,78
12351094784,77
3260370944,77
12664598528,77
3244748800,77
11833356288,77
5716885504,77
12638171136,77
12484841472,76
12459147264,76
12351107072,76
11078283264,76
13575075840,76
12637487104,76
6079770624,75
9421664256,75
12637888512,75
13575118848,75
365891584,75
47964160,75
349065216,74
3268026368,74
1597378560,74
6289571840,74
1429303296,74
3260252160,73
1562279936,73
591237120,73
9699667968,73
3241799680,73
545841152,73
3260829696,73
3222650880,73
12024094720,73
9102110720,73
11078537216,73
13575200768,73
11075371008,72
12543942656,72
3231035392,72
3267858432,72
1234321408,72
9101889536,72
9422516224,72
9422581760,72
13575129600,72
12350754816,72
12543545344,72
3262140416,71
3224530944,71
9414914048,71
9418649600,71
11905740800,71
12371853312,71
1041854464,71
9860907008,70
11928371200,70
3284557824,70
3234816000,70
1783590912,70
13575109632,70
12350988288,70
9792311296,70
11405402112,70
1830334464,70
3268214784,70
13474160640,70
6153105408,70
11611627520,69
3224797184,69
3224526848,69
349827072,69
11355910144,69
3241652224,69
3254190080,69
6202273792,69
3267108864,69
13575149568,69
12838203392,69
3229130752,68
3226423296,68
11809169408,68
3268714496,68
7623278592,68
9419763712,68
12638158848,68
12664926208,68
3262148608,67
3284529152,67
3267854336,67
3268341760,67
3267743744,67
12024102912,67
5929500672,67
9421271040,67
9422254080,67
12664942592,67
3242020864,66
3221696512,66
3260399616,66
3261927424,66
3268235264,66
9419173888,66
9420156928,66
3244720128,66
11076554752,66
3264552960,66
446558208,66
1351806976,65
3261104128,65
3221852160,65
3258667008,65
3223658496,65
3267866624,65
3235782656,65
9414979584,65
9419108352,65
9419632640,65
146386944,65
1192816640,65
12638208000,65
675491840,64
882339840,64
329709056,64
675493376,64
329708032,64
3241938944,64
1149686784,64
11075375104,64
9423106048,64
3286134784,64
3284185088,64
5717348352,64
11829936128,64
1389490176,64
836001792,64
947339264,63
635977728,63
3268009984,63
3224686592,63
3241979904,63
3268366336,63
9418715136,63
9419042816,63
9421533184,63
9422057472,63
9421598720,63
8316571648,63
11928330240,63
3268550656,63
3251744768,62
9832951808,62
11924045824,62
11989643264,62
3268415488,62
3244670976,62
3224944640,62
13575085568,62
3268313088,62
9419829248,62
9421729792,62
8453767168,62
3261952000,62
6109519872,62
1232949248,62
12836220928,62
12543676416,62
1712144384,61
1238569984,61
3268698112,61
402198528,61
11955007488,61
6143303680,61
330403840,61
9835847680,61
3284516864,61
3285843968,61
9736577024,61
3225788416,61
12543922176,61
9424678912,61
9415438336,61
9420091392,61
9420681216,61
3242004480,61
12638224384,61
1725460992,60
1725461504,60
13570855424,60
6272237568,60
3262099456,60
13575107072,60
3268763648,60
6202281984,60
80601088,60
3227930624,60
12543877120,60
32657408,60
12457492480,60
9424154624,60
9423958016,60
9424023552,60
9424613376,60
9415045120,60
9418911744,60
9419239424,60
9422123008,60
9422909440,60
3286011904,60
3286069248,60
11065208832,60
3286200320,60
1510543360,60
1225003008,59
809914368,59
12351000576,59
12543463424,59
326025216,59
591605760,59
9423302656,59
9424089088,59
9424547840,59
9415372800,59
29184000,59
9418780672,59
9419698176,59
9419567104,59
9420615680,59
9420812288,59
9420222464,59
9420484608,59
9421205504,59
9421926400,59
9422319616,59
12638052352,59
22401024,59
12638220288,59
3234242560,59
3268251648,58
1831907328,58
9102106624,58
9424351232,58
9424875520,58
9424482304,58
9422974976,58
9423040512,58
9423171584,58
9422647296,58
377782272,58
12543561728,58
12594610176,58
11957530624,58
3260854272,58
3187679232,57
828801024,57
3261194240,57
11894038528,57
1123214336,57
9423892480,57
9424416768,57
9424285696,57
5513986048,57
9419436032,57
9420288000,57
9421139968,57
9421860864,57
9422778368,57
9423630336,57
3268653056,57
3286511616,57
11914489856,57
11073368064,57
1725464576,56
12365021184,56
3244785664,56
3225595904,56
3154141184,56
10664845312,56
13575054848,56
12664819712,56
1233747968,56
9423761408,56
9423826944,56
9415110656,56
9415241728,56
9418977280,56
9419960320,56
9420025856,56
9420877824,56
9421336576,56
9422188544,56
9421991936,56
9422843904,56
9422450688,56
9423237120,56
9423368192,56
1744404480,56
12543913984,56
3268624384,56
26116096,56
10330353664,56
1151762432,55
607944704,55
1603223552,55
3268845568,55
125845504,55
9102024704,55
770605056,55
12350996480,55
12605583360,55
9424220160,55
9415307264,55
3221417984,55
9421795328,55
9422712832,55
9422385152,55
9423564800,55
9419501568,55
12638056448,55
349822976,55
6018138112,55
118784000,55
1441906688,55
1023467520,54
13575087616,54
648941568,54
648945664,54
3247890432,54
3223834624,54
3225141248,54
12735537152,54
9419894784,54
1601015808,54
443002880,54
13575100416,54
555597824,54
3235794944,53
3268419584,53
122052608,53
1098535936,53
3268853760,53
9102004224,53
12540497920,53
13575152128,53
9424744448,53
9424809984,53
9415176192,53
3268435968,53
3244777472,53
9418846208,53
9420550144,53
13575092736,53
3289755648,53
11928322048,52
3268136960,52
1577914368,52
3241414656,52
3227652096,52
6559178752,52
1235817472,52
12352118784,52
9423695872,52
1829494784,52
9420943360,52
9421074432,52
9423499264,52
9423433728,52
11507240960,52
3286499328,52
3261034496,52
12637556736,52
3242442752,51
365756416,51
1232732160,51
3268857856,51
3267432448,51
13575055360,51
9419304960,51
9420419072,51
9421008896,51
12593479680,51
3284197376,51
3286265856,51
12638121984,51
3268382720,51
9885220864,51
3286491136,51
3286507520,51
12387602432,51
1597030400,51
13570859520,50
1467101184,50
3241349120,50
1789321216,50
3225796608,50
3221889024,50
5679316992,50
9419370496,50
11077066752,50
3285987328,50
191631360,50
7654350848,50
5839790080,50
13512617984,50
3289542656,50
3268100096,49
3285839872,49
3268050944,49
3221274624,49
3222159360,49
3267547136,49
3244249088,49
9420353536,49
13575083520,49
11075129344,49
3267051520,49
13575156224,49
3286331392,49
12377812992,49
175120384,49
6018031616,48
12637982720,48
3221458944,48
202625024,48
9871699968,48
3268657152,48
3232026624,48
3224055808,48
3259604992,48
11811565568,48
3260264448,48
3285811200,48
9420746752,48
