LBA,Frequency
622743552,417
4925403136,411
643325952,411
667840512,408
5265043456,404
622686208,402
3173060608,401
1057685504,391
3259445248,388
276606976,387
2374524928,386
1057382400,385
293249024,383
10641506304,380
1055809536,378
5360500736,377
4925558784,373
5073973248,354
1129218048,351
6155132928,348
6111117312,348
254365696,346
10641612800,346
6160855040,344
56479744,343
8162619392,343
49868800,342
4770451456,342
5161123840,341
113303552,340
1056423936,333
801685504,332
5243854848,328
1819037696,323
1129005056,321
3304243200,319
314683392,319
667295744,319
10338107392,318
743505920,317
420503552,312
5360549888,310
382197760,307
418110976,305
646053888,304
5644374016,299
1056120832,299
562360320,298
3002781696,297
8171786240,297
5163970560,297
4936757248,295
1141272576,294
379441152,293
1129136128,292
210530304,292
5094801408,291
1232941056,291
10450108416,290
3297091584,289
247922688,286
1058045952,284
8166367232,284
1129095168,283
749174784,283
3259351040,280
3268034560,280
5022744576,279
660291584,274
3275497472,273
4753387520,272
426065920,268
802246656,266
5644341248,265
1056661504,264
379953152,263
3269971968,261
432455680,260
436023296,258
2464325632,258
828293120,258
2475499520,257
4992843776,257
439906304,256
1055563776,256
1020854272,256
432459264,255
446083072,255
3275563008,255
4704923648,255
416190464,254
5406302208,254
2479382528,253
446218240,251
474615808,251
474624000,250
474632192,250
474644480,250
3259428864,250
426069504,249
501145600,249
501153792,249
541020160,249
549748736,248
1058185216,248
638906368,247
276680704,247
555237376,246
555986944,246
555663360,246
556486656,246
708829184,246
710823936,246
710832128,246
715096064,246
710827520,246
715247616,246
715239424,246
716107776,246
716079104,246
716615680,246
718897152,246
2475876352,246
2470404096,246
2475843584,245
2476040192,245
2475466752,245
2475974656,245
2475941888,245
2475859968,245
5406285824,245
2475450368,244
2470436864,243
2477711360,243
2475483136,243
2464571392,243
2475958272,243
626110464,243
708832768,242
2475991040,242
2461884416,242
2479366144,242
394571776,242
439909888,241
2465947648,241
2466406400,241
4925575168,241
446086656,240
2987421696,240
3262177280,239
1056473088,239
2461327360,238
3270926336,238
716111360,235
716136448,235
1055465472,235
4925566976,235
716082688,234
6185717760,234
6298374144,234
716619264,233
715243008,232
718900736,232
541023744,231
386314240,230
303722496,228
643244032,227
501157376,226
1056612352,226
501149184,225
710835712,225
3273232384,225
5073891328,225
3275550720,224
4961370112,222
1129177088,221
4675715072,220
420507136,219
57552896,217
972181504,217
715099648,216
405823488,216
3259301888,216
5224546304,216
446221824,215
5373419520,215
3304247296,213
41447424,213
3324182528,213
2476630016,212
3264192512,212
436026880,211
3304873984,211
915857408,211
3306176512,211
3275628544,211
1055686656,211
577970176,210
5315215360,210
3265548288,209
8162627584,209
3304853504,208
272678912,207
5986795520,206
393121792,206
8539136000,205
297762816,205
951627776,205
3314442240,204
3299983360,204
4925476864,204
597602304,204
3314212864,203
2476023808,202
2479824896,202
8965521408,202
4914614272,202
3314135040,202
3319525376,202
70230016,202
556490240,201
7737561088,201
2477481984,201
2477531136,201
3304710144,201
3258830848,201
3304878080,201
1241559040,201
1129275392,201
3299266560,200
669937664,200
689020928,200
2477465600,200
1822736384,200
2461868032,200
2476056576,200
45305856,200
245428224,200
5785481216,200
3300777984,199
5685317632,198
3276877824,198
3319246848,198
3299246080,197
3299258368,197
3300384768,197
715251200,197
2477760512,197
2479251456,197
5405847552,197
292352000,197
979570688,197
2667651072,197
3337637888,197
597200896,197
3337465856,196
8539111424,196
5406367744,196
1818963968,196
3324022784,196
3338555392,195
3300524032,195
98635776,195
1405120512,195
5592322048,195
3259506688,195
324468736,195
347553792,195
3336155136,195
5265035264,195
3318730752,194
3318804480,194
1119932416,194
3314360320,194
3273207808,194
1005469696,194
742146048,194
3314249728,194
3309998080,194
3263246336,194
3263741952,194
3304841216,194
3305304064,194
3314122752,194
3319549952,194
5097463808,194
3318956032,194
3319025664,194
3268042752,194
8522227712,194
5352341504,194
1119981568,194
3266072576,193
3300032512,193
3300024320,193
3300397056,193
3301199872,193
3300474880,193
3303727104,193
3337441280,193
3337457664,193
3318878208,193
3318951936,193
689024512,192
882733056,191
555990528,190
559075328,189
3298652160,189
557551616,188
575930368,188
576040960,188
689028608,187
5406597120,187
5307985920,187
3324059648,187
640856064,186
9099739136,185
8938405888,185
276664320,185
543354880,185
5406334976,184
716140032,183
1337667584,183
628039680,183
6228631552,183
247906304,183
3344261120,182
8162603008,182
3276472320,182
4915548160,182
4997296128,182
5406310400,182
640871936,181
3273113600,181
3266367488,181
3269017600,181
1057021952,181
3323916288,181
5246402560,181
3271045120,180
3265884160,180
3260170240,180
3265871872,180
3266359296,180
474635776,179
381476864,179
3263688704,179
549752320,178
626282496,178
559078912,177
576044544,177
3333722112,177
10113806336,177
575933952,176
3259318272,176
5406425088,175
3259404288,174
3302731776,174
597766144,174
5242605568,173
5352407040,173
5246443520,172
49869312,171
49869824,171
3320741888,170
3272650752,170
5406437376,169
870014976,169
3272388608,168
597807104,168
3268595712,167
1057816576,167
2374549504,167
640867840,166
5406306304,163
3262373888,162
1056030720,162
256839680,161
3275374592,161
3268841472,160
5406298112,160
1055948800,160
71675904,159
5406277632,158
411160576,157
3268521984,157
5246173184,156
654143488,156
870105088,154
1056505856,154
2614796288,154
557555200,153
2614657024,153
3259412480,153
3272884224,153
3265814528,153
3265896448,153
3266772992,153
3267473408,153
5073940480,153
3259420672,152
3273453568,152
446865408,152
638918656,152
5092081664,151
392142848,151
4925534208,151
3637456896,150
5308534784,150
5163118592,150
342794240,150
3268087808,150
666669056,150
5307990016,149
3272720384,149
3266883584,148
3267465216,148
5261348864,148
704733184,148
1055645696,148
5558677504,148
1055555584,147
3267260416,147
3266932736,147
3267973120,147
3268460544,147
3268214784,147
4704833536,147
3305119744,146
3265863680,146
3275685888,146
3259338752,146
3259371520,146
3259379712,146
10641555456,146
202223616,146
210530816,146
210531328,146
3265511424,145
3275575296,145
3266576384,145
4989550592,145
3304251392,144
3275599872,144
3275554816,144
610877440,144
610881536,144
5406380032,143
637796352,143
3270938624,143
10424131584,143
5097459712,142
640863744,141
3304833024,140
3263889408,139
3269996544,139
1056276480,139
10641694720,138
50200576,137
247898112,136
3341148160,135
5265027072,135
3276050432,134
5406416896,134
223342592,134
3341189120,133
3273277440,133
3273695232,132
293666816,132
247828480,131
5558611968,131
1056743424,131
3259437056,130
1076383744,130
3334819840,128
5406564352,128
2614714368,127
9675735040,127
8070242304,127
994664448,126
3323887616,126
8007630848,126
3262136320,125
23592751104,125
2614599680,125
5360623616,125
5055795200,125
5250232320,124
76525568,124
2462703616,123
405901312,122
3370561536,122
4925550592,121
5406339072,121
3273461760,121
991961088,121
379797504,121
655212544,121
3268837376,120
801308672,120
3276374016,120
49680384,120
3324047360,120
5406445568,119
1234169856,119
582721536,119
4732878848,118
5406294016,118
3268939776,118
3265933312,118
837222400,118
9299013632,118
3161411584,118
889348096,117
3028148224,117
3266142208,117
3267813376,117
3268165632,117
1819045888,117
1201274880,117
3324039168,117
959881216,117
3273342976,115
3265888256,115
5406511104,115
6223515648,115
379473920,115
3341172736,114
4995969024,114
1076375552,114
2479857664,113
906338304,113
6110978048,113
223703040,112
399953920,112
1057030144,112
72478720,112
733458432,111
720703488,111
721117184,111
702656512,111
5406318592,111
1233100800,110
2614804480,110
276037632,110
3151257600,109
3569963008,109
8021188608,109
10535190528,109
223343616,108
4405067776,108
907325440,108
1220263936,108
312590336,108
5658005504,107
13996158976,107
1178501120,107
294043648,107
6081425408,107
248004608,107
2416246784,106
2461442048,106
5095874560,106
622817280,106
6191046656,105
54136832,105
3041972224,105
5134970880,105
1082654720,105
959426560,104
604909568,104
3273846784,104
7825924096,104
1950019584,104
1100115968,104
5250150400,104
3269095424,103
732024832,103
732028928,103
3263725568,103
5406429184,103
41480192,103
837246976,103
1065885696,103
3688103936,103
3488604160,103
797065216,103
6114504704,103
9983250432,103
3323736064,102
1065889792,102
3272581120,102
598478848,102
1949970432,102
7726473216,102
304799744,102
9882955776,102
5406412800,101
5377355776,101
8162709504,101
3275644928,100
5406457856,100
5406449664,99
5406326784,99
702668288,99
10641702912,98
704740864,97
3304304640,97
276410368,97
5406363648,96
3263414272,96
5406535680,96
5392838656,96
721120768,96
3272609792,96
4266811392,96
5025959936,96
10559700992,96
3275886592,95
3263340544,95
3262976000,95
3259645952,95
3260047360,95
3263598592,95
555666944,95
702660096,95
5406396416,95
1220329472,95
972189696,94
935911424,94
108265472,94
3341168640,93
3297873920,93
5406281728,92
994082816,92
1056145408,92
1055604736,92
1220280320,92
379994112,92
733462016,91
1337573376,91
1818947584,91
10529038336,90
3267948544,90
3326283776,90
3273822208,89
5406375936,89
1818931200,89
5406404608,88
3324141568,88
704736768,86
10247200768,86
5558661120,86
1057234944,85
819597312,84
733466112,84
806195200,84
5315379200,84
5406347264,83
338649088,83
3270520832,83
1281089536,83
273551360,83
3323957248,82
113975296,82
5732462592,82
5732028416,82
920543232,81
3323838464,81
375042048,80
5406388224,80
3637460992,80
383672320,80
5406400512,80
5406502912,80
10249146368,80
5406576640,79
1057619968,79
3323879424,79
3324080128,79
3273814016,79
598044672,79
1281081344,78
702664192,78
3323326464,78
5406330880,77
5406461952,77
4832350208,77
10364530688,76
972214272,76
5406289920,75
3262201856,75
640859648,75
3265867776,75
1056096256,75
3323760640,75
4989526016,74
1093390336,74
5406466048,74
323506176,74
3258953728,74
3323768832,74
2477629440,73
474648064,73
3323805696,73
8162611200,71
720707072,71
1407070208,70
10338123776,70
5406588928,70
5402382336,70
1057824768,70
3323953152,70
3273003008,69
3236585472,69
1057775616,69
3536289792,69
3323723776,68
2463686656,68
2475827200,68
3203047424,68
5406371840,68
2680115200,68
4893233152,68
3323834368,68
994582528,68
3264188416,68
3262406656,68
334028800,67
688402432,67
688406528,67
5406531584,67
5406420992,67
3323797504,67
3306323968,67
3276464128,66
3268952064,66
3269091328,66
5406392320,66
3266646016,66
3260448768,66
5406523392,65
2470420480,65
650952704,65
1129144320,65
3323920384,65
3323998208,65
38735872,64
474619392,64
744931328,64
828514304,64
880861184,64
2475433984,64
2479398912,64
3335626752,64
3323990016,64
3324030976,64
793210880,64
302624768,64
563204096,64
471961600,64
3262205952,64
993468416,63
42381312,63
5406441472,63
871731200,63
871088128,63
3323510784,63
3263651840,63
549666816,63
455065600,63
2461687808,62
3273703424,62
3323793408,62
247996416,62
3275407360,61
555240960,61
1013915648,61
2473680896,61
2475532288,61
5406519296,61
3323842560,61
3326439424,61
455069184,61
2465177600,61
4648796160,60
5406539776,60
744947200,60
1032613888,60
2475548672,60
5406601216,60
3323764736,60
787238912,60
1129234432,59
3268173824,59
2474614784,59
802263040,59
3324174336,59
3326181376,59
3319480320,58
3275935744,58
50565120,58
6208196608,58
5406568448,58
5406547968,58
521003008,58
4664356864,58
3328282624,57
3262992384,57
430186496,57
5406556160,57
5406507008,57
5406408704,56
2473271296,56
2473697280,56
3268153344,56
3273797632,56
1818955776,56
1337782272,56
806187008,56
2477580288,56
994705408,56
1822867456,56
5280944128,55
3258896384,55
4730966016,54
5409128448,54
1032646656,54
1032654848,54
1032990720,54
1033076736,54
3259322368,54
3276083200,54
870146048,54
3265626112,54
2477563904,54
342106112,54
1055752192,54
3324157952,54
3260104704,54
716144128,53
1032629760,53
70565888,53
3276034048,53
3305148416,53
3268014080,53
3268612096,53
2475925504,53
3323883520,53
3323949056,53
108249088,53
1058103296,52
1013927424,52
1032978432,52
3273691136,52
3267411968,52
3265523712,52
744943104,52
5381353472,52
2479472640,52
8545816576,52
471965184,52
1281097728,51
5406580736,51
3312025600,51
1032617472,51
1013931520,51
1032273920,51
1032548352,51
1032474624,51
1032196096,51
1031495680,51
1030492160,51
8387526656,51
1044123648,51
1036353536,51
1039069184,51
1039478784,51
1166340096,51
1040289792,51
1493929984,51
1488855040,51
1497440256,51
1468297216,51
1442271232,51
1444737024,51
1442283520,51
1466236928,51
1441292288,51
1439686656,51
1439232000,51
1439207424,51
1439223808,51
1439215616,51
1437159424,51
1439199232,51
1437151232,51
1437126656,51
1437061120,51
1437081600,51
1426440192,51
1417089024,51
1426190336,51
1425821696,51
1417109504,51
1417072640,51
1405091840,51
1417060352,51
1404694528,51
1402585088,51
1211645952,51
1241092096,51
1241546752,51
1320091648,51
1243746304,51
1320894464,51
1320919040,51
1328648192,51
1330688000,51
1332793344,51
1348321280,51
1337856000,51
1342017536,51
1384148992,51
1352736768,51
1385992192,51
1385979904,51
1388019712,51
1387294720,51
1387741184,51
1386856448,51
1387200512,51
1647915008,51
1398665216,51
1754664960,51
1754656768,51
1754681344,51
1754673152,51
1754689536,51
1754886144,51
1757073408,51
1754894336,51
1757081600,51
2466504704,51
2477694976,51
2479054848,51
2465636352,51
3323781120,51
597921792,51
250699776,51
3259940864,51
3260002304,51
3260203008,51
3275649024,51
549670400,51
1032605696,50
1032609280,50
1032994304,50
1032982016,50
70680576,50
3302883328,50
416681984,50
1056342016,50
1385995776,50
1754684928,50
2475515904,50
2477727744,50
2475909120,50
7938887680,50
597782528,50
379383808,50
9355382784,50
1802362880,50
3263733760,49
1032658432,49
4942848000,49
624037888,49
3265081344,49
1078444032,49
3272806400,49
597864448,49
3300044800,49
1328651776,49
1754668544,49
1754676736,49
1754897920,49
2464342016,49
293667840,49
3323854848,49
520929280,49
3276476416,49
3323985920,49
3266785280,48
3268546560,48
611319808,48
702672384,48
3341266944,48
3302875136,48
1754889728,48
2473762816,48
3145535488,48
23592763392,48
3302830080,47
3267407872,47
3334475776,47
1352740352,47
1385983488,47
1754693120,47
2475417600,47
2461360128,47
2465128448,47
2475892736,47
407810048,47
3323731968,46
3266568192,46
50569216,46
3271057408,46
3269308416,46
828530176,46
1013919232,46
1032621568,46
1033261056,46
3266252800,46
1754660352,46
2464653312,46
13996077056,46
626003968,46
3324108800,46
8200843264,46
1033080320,45
607711232,45
582615040,45
5400895488,45
5406593024,45
1437163008,45
1417092608,45
8782618624,45
2466832384,45
2473385984,45
2473746432,45
2473877504,45
2474156032,45
2474270720,45
2474565632,45
2474582016,45
2475319296,45
2475401216,45
3263520768,45
10338115584,45
948473856,45
1675108352,45
3324076032,45
3324194816,45
3324272640,45
1033273344,44
3270733824,44
1281105920,44
3326021632,44
1320898048,44
2461343744,44
2461491200,44
2462228480,44
2462244864,44
2463965184,44
2464194560,44
2463883264,44
2466160640,44
2463735808,44
2466750464,44
2467176448,44
2465112064,44
2465144832,44
2465964032,44
2465914880,44
2466177024,44
2465652736,44
2473123840,44
2473320448,44
2473156608,44
2474319872,44
2474221568,44
2475220992,44
2474991616,44
1195896832,44
4951760896,44
3259248640,44
3270541312,44
5406384128,43
3272716288,43
3259355136,43
3269419008,43
648753152,43
5683662848,43
323616768,43
5315219456,43
3301208064,43
1502785536,43
1426210816,43
1219878912,43
5094805504,43
5558685696,43
8162701312,43
5348302848,43
3323858944,43
3270795264,43
3341611008,43
3325931520,43
3262357504,42
1055768576,42
3259654144,42
1033264640,42
5406515200,42
806195712,42
796499968,42
832421888,42
796500992,42
806196224,42
1032551936,42
1034887168,42
1035034624,42
1035313152,42
1036341248,42
1035264000,42
1256685568,42
1320095232,42
4942626816,42
5644398592,42
800788480,42
1822900224,42
787242496,42
3274911744,41
5599154176,41
3302854656,41
3274866688,41
3275866112,41
3276013568,41
3276058624,41
764178432,41
5411139584,41
871734784,41
1439211008,41
1426218496,41
1320922624,41
1348324864,41
1386860032,41
5226352640,41
3268526080,41
2374565888,41
1691209728,41
5558153216,41
375044096,40
375042560,40
1057374208,40
638959616,40
5406584832,40
3304812544,40
3270709248,40
3258974208,40
1032650240,40
1034890752,40
1033276928,40
1256697344,40
1417076224,40
1219886592,40
1219882496,40
1219890688,40
1384152576,40
3276062720,40
446758912,40
1220296704,40
972230656,40
8200844288,40
1493983232,39
3323506688,39
3272880128,39
803577856,39
3259629568,39
1032478208,39
1468300800,39
1442274816,39
1405095424,39
9473179648,39
870064128,39
1082638336,39
3323932672,39
3324043264,39
5299761152,39
8138399744,39
1032277504,38
3319877632,38
3325612032,38
1017098240,38
6139293696,38
1426443776,38
1337859584,38
91320320,38
3323777024,38
2991837184,38
5026168832,38
1017065472,38
972619776,38
1802379264,38
412041216,38
3275636736,37
972222464,37
3275571200,37
1439235584,37
1387917312,37
1056047104,37
379863040,37
5134962688,37
3324092416,37
1129291776,37
5734756352,36
3265843200,36
1057062912,36
9473159168,36
3337412608,36
77754368,36
10584088576,36
3276943360,36
13996085248,36
3265515520,36
5263847424,36
3265540096,36
3259539456,36
7701856256,36
291373056,36
9452703744,36
828526080,35
3270606848,35
3259478016,35
400084992,35
1255878656,35
1437154816,35
1330691584,35
1757089792,35
5272825856,35
972238848,35
1058316288,35
1057767424,35
3323473920,34
8162717696,34
8425119744,34
5406433280,34
792231936,34
5168869376,34
1034182656,34
1255698432,34
1854767104,34
1036357120,34
7889690624,34
7889694720,34
972206080,34
5562585088,34
3324256256,34
10578182144,34
3323707392,33
3258888192,33
5513449472,33
474627584,33
3275898880,33
520970240,33
3320840192,33
1211649536,33
1141256192,33
1056882688,33
3269988352,33
1464221696,33
3323994112,33
1129242624,33
5354590208,33
2102587392,33
5380620288,32
8425111552,32
5675995136,32
582631424,32
1166343680,32
1040293376,32
1757076992,32
3028156416,32
13996302336,32
13996306432,32
5452173312,32
3326521344,32
3323367424,32
108273664,32
1058168832,32
1020772352,32
1426182144,32
5406572544,32
3324018688,32
1055850496,32
793211392,32
793211904,32
563204608,32
563205120,32
311873536,32
8695570432,32
1906098176,32
8918507520,32
3268968448,31
3267481600,31
5406453760,31
2479415296,31
3297026048,31
3318910976,31
255352832,31
1201311744,31
3337400320,31
3335548928,31
3265802240,31
1039482368,31
1256689152,31
1502801408,31
8021192704,31
1058037760,31
10049286144,31
3338526720,31
5799641088,31
1056104448,31
638926848,31
622710784,31
10448478208,31
3262218240,30
1013923328,30
5055750144,30
716595200,30
943898624,30
3273220096,30
3258990592,30
3266277376,30
3266670592,30
1035038208,30
1039072768,30
1256701440,30
3268927488,30
3265601536,30
3109568512,30
4883644416,30
520937472,30
1337733120,30
3261472768,30
835657728,30
6074109952,30
1056710656,30
1089732608,29
990920704,29
3323281408,29
4678381568,29
3994877952,29
3273388032,29
3268558848,29
1096081408,29
1096077312,29
896671744,29
10536030208,29
2614829056,29
4942643200,29
5337841664,29
5006458880,29
3259543552,29
5161050112,29
3272814592,29
935927808,29
3323969536,29
5167620096,29
9253732352,29
1675109376,29
3324129280,29
985141248,29
3324133376,29
5164802048,29
992763904,29
965292032,29
3326009344,29
3266347008,28
3259858944,28
5730148352,28
5406314496,28
1193562112,28
521146368,28
246714368,28
3337121792,28
3259482112,28
3275091968,28
3298680832,28
3323166720,28
3338752000,28
3340046336,28
3344211968,28
3340087296,28
3343298560,28
3343269888,28
3261476864,28
3263455232,28
1647918592,28
4925329408,28
4976160768,28
4894187520,28
4954005504,28
3264045056,28
5034627072,28
792272896,28
3323801600,28
972197888,28
5381083136,28
3319209984,28
5002584064,28
917090304,28
5760778240,28
1437130752,28
1217269760,28
276492288,28
3324166144,28
6162980864,28
4770402304,28
3326152704,28
3324260352,28
9882791936,28
1196277760,27
8162652160,27
4019060736,27
5285105664,27
3028140032,27
3304890368,27
278167552,27
995033088,27
5263831040,27
3312033792,27
3300667392,27
3299254272,27
3300392960,27
9246289920,27
4864593920,27
4864589824,27
9244303360,27
8655302656,27
924659712,27
3273748480,27
1337700352,27
3276197888,27
10912940032,27
10538782720,27
3296067584,27
8162635776,27
5295083520,27
873107456,27
8513945600,27
813608960,27
5412610048,27
9734463488,27
10538745856,27
3145830400,27
3409924096,27
870080512,27
5243797504,27
3259494400,26
716591104,26
3298684928,26
2680207360,26
3276042240,26
2680211968,26
9119862784,26
521011200,26
10510532608,26
6091956224,26
223704064,26
257576960,26
246715392,26
398524416,26
3260354560,26
1157001216,26
8176599040,26
8055754752,26
3268894720,26
3273756672,26
1144107008,26
1195905024,26
3262402560,26
966008832,26
23592796160,26
3264933888,26
10260733952,26
972247040,26
4766502912,26
446775296,26
965992448,26
3325833216,26
3299348480,26
3305508864,26
3270950912,26
4090847232,26
9996570624,26
5645836288,26
10533502976,26
759373824,26
3004071936,26
7726477312,26
1949392896,26
4658151424,26
1337757696,26
5677727744,26
3417026560,26
8903897088,26
1167261696,25
1056768000,25
3338006528,25
3629780992,25
4619509760,25
3629936640,25
7527288832,25
3028144128,25
741629952,25
5328879616,25
3304505344,25
3270590464,25
3267280896,25
4671569920,25
332009472,25
101564416,25
3321372672,25
908595200,25
2961686528,25
10049290240,25
8978231296,25
108105728,25
3306217472,25
6092935168,25
4989632512,25
4871831552,25
5406322688,25
3260182528,25
716570624,25
5105623040,25
9566199808,25
5055877120,25
1818923008,25
3305414656,25
3326349312,25
3326697472,25
2835005440,25
566669312,25
5645844480,25
8481222656,25
6223519744,25
9824157696,25
1083883520,25
5645860864,25
5645873152,25
4579262464,25
5250199552,25
802279424,25
294044672,25
1076424704,25
520884224,25
5316501504,25
5519826944,25
3851980800,25
8231788544,25
8908378112,25
9435828224,25
9537994752,25
8707620864,25
4989566976,24
3268882432,24
369119232,24
1008164864,24
7527436288,24
2608431104,24
3707916288,24
3391832064,24
4019015680,24
3710169088,24
3629965312,24
2608451584,24
3918143488,24
8025190400,24
10470735872,24
10470338560,24
3323396096,24
611082240,24
611024896,24
3263959040,24
1114992640,24
1114996736,24
1493987328,24
3264360448,24
3325546496,24
3276152832,24
3275218944,24
3276029952,24
1056956416,24
5250125824,24
3277074432,24
5250183168,24
3005296640,24
4856078336,24
3338035200,24
5055868928,24
1141280768,24
5406527488,24
611246080,24
1017122816,24
1076408320,24
5330255872,24
5838282752,24
4925362176,24
5406543872,24
9626411008,24
3305435136,24
1818972160,24
5558603776,24
1826807808,24
1178505216,24
1878081536,24
5645832192,24
9961598976,24
5645840384,24
2045136896,24
10543591424,24
5645869056,24
1760903168,24
3324071936,24
1055522816,24
379805696,24
9799000064,24
985145344,24
871091712,24
869462016,24
5519667200,24
9896337408,24
5485252608,24
5454245888,24
9435869184,24
3264073728,23
5406355456,23
987889664,23
2478923776,23
10509090816,23
1032625664,23
3259400192,23
1802264576,23
3304857600,23
286089216,23
270331904,23
108736512,23
562495488,23
258027520,23
2582577152,23
2613764096,23
3479851008,23
2582544384,23
3104444416,23
3038060544,23
3041390592,23
3041914880,23
3037626368,23
3034316800,23
4115267584,23
4724502528,23
3334033408,23
1141264384,23
5452185600,23
8606072832,23
819486720,23
819490816,23
380706816,23
405893120,23
3326451712,23
3272421376,23
3272458240,23
331563008,23
3337228288,23
331530240,23
2975379456,23
3337220096,23
5346250752,23
520978432,23
4963270656,23
5663145984,23
5830180864,23
917082112,23
3259011072,23
3305521152,23
1337634816,23
5337808896,23
5645828096,23
5645856768,23
424718336,23
4053499904,23
10610032640,23
1439219200,23
1437064704,23
1691230208,23
1691222016,23
3324149760,23
1957281792,23
622727168,23
9983336448,23
8792330240,23
8792322048,23
3692584960,22
1017147392,22
4888223744,22
4869341184,22
9122418688,22
3302223872,22
3323330560,22
2906587136,22
4989542400,22
3273879552,22
3334561792,22
2614616064,22
2961453056,22
8470114304,22
3335938048,22
1388023296,22
3263168512,22
8176603136,22
3325845504,22
10322235392,22
871051264,22
4856074240,22
1207570432,22
543842304,22
3265716224,22
5652455424,22
10535477248,22
4911218688,22
574296064,22
972263424,22
4911194112,22
5337829376,22
716582912,22
3325964288,22
3277250560,22
7623802880,22
917078016,22
416690176,22
3264892928,22
3260342272,22
3264393216,22
3315912704,22
3326406656,22
3326341120,22
7701860352,22
906301440,22
7730651136,22
819499008,22
1151193088,22
1488858624,22
1439690240,22
1034100736,22
1056243712,22
293191680,22
1058234368,22
3324190720,22
5315125248,22
9454616576,22
9954643968,22
3326709760,22
3323727872,21
5406560256,21
1199390720,21
716587008,21
1362907136,21
828521984,21
1030495744,21
1128894464,21
3298394112,21
3305353216,21
3334471680,21
2030915584,21
7750742016,21
3260166144,21
3265695744,21
3265777664,21
2680212480,21
5831434240,21
8481095680,21
2964783104,21
2476892160,21
3318865920,21
3260764160,21
3271639040,21
526127104,21
65773568,21
1398668800,21
8008081408,21
10449653760,21
8192544768,21
3266084864,21
10723430400,21
5265973248,21
9310560256,21
202224640,21
3239669760,21
9171820544,21
3299934208,21
3311398912,21
4865884160,21
3265622016,21
1518559232,21
2045124608,21
424767488,21
1198866432,21
2993291264,21
1760899072,21
716578816,21
3276111872,21
3263098880,21
8513953792,21
161566720,21
913068032,21
3298811904,21
3260338176,21
3315933184,21
870039552,21
3319660544,21
3263635456,21
3263279104,21
598097920,21
3315376128,21
3264929792,21
3273338880,21
