LBA,Frequency
8943058944,98
11504902144,98
3281608704,98
3282919424,98
5957263360,97
7452233728,97
7452225536,97
8372404224,97
8483946496,97
3282817024,97
3236794368,96
8680968192,96
7182974976,96
3281584128,96
3282989056,96
3221753856,95
3226906624,95
3252170752,95
3221856256,95
3283128320,95
2036633600,94
2849984512,94
8352231424,94
11327250432,94
3235528704,94
1751126016,94
3235913728,94
1491066880,94
3282874368,94
957124608,93
3273682944,93
3280277504,93
1175662592,93
7452274688,93
3235799040,93
8108273664,93
3283124224,93
1283764224,92
3246489600,92
1165471744,91
1241143296,91
3281604608,91
7113195520,91
6126276608,90
1074073600,90
3223355392,90
3280117760,90
7848738816,90
3282890752,90
6311317504,89
11362582528,89
1790582784,89
1255051264,89
7497957376,89
2287071232,89
3264819200,89
3275849728,89
8478109696,88
1069371392,88
1069375488,88
3241689088,88
73588736,88
3221807104,88
2360242176,88
8395247616,88
7209689088,88
130097152,87
9099788288,87
7779545088,87
11482775552,87
2059476992,87
8901955584,87
5732995072,86
2554994688,86
11510136832,86
6296424448,86
1447821312,86
3000750080,86
7498080256,86
3281203200,86
3275874304,86
7182598144,86
355786752,86
884920320,85
3273809920,85
3275882496,85
6305169408,85
3281256448,85
6587179008,84
2429636608,84
1203363840,84
7007465472,84
6351179776,84
6082932736,83
7234822144,83
11366027264,83
3240529920,83
6081425408,83
3276087296,83
3280306176,83
3282907136,83
6579163136,82
3264983040,82
7957651456,82
5619232768,82
3282944000,82
3273719808,81
1193246720,81
1703780352,81
3223228416,81
8858443776,81
8134434816,81
990208000,81
3259908096,81
3282788352,81
3282903040,81
3273314304,80
3277238272,80
3234983936,80
3241267200,80
9032585216,80
1889218560,80
8363552768,80
3259703296,80
5515816960,79
3273539584,79
3235770368,79
5637341184,79
6866841600,79
1972969472,79
3275538432,79
8973942784,79
837373952,79
3034091520,79
3281473536,79
6394785792,79
3246940160,79
297431040,79
3283009536,79
3283111936,79
3273277440,78
3273342976,78
3251236864,78
1750417408,78
3276247040,78
5775773696,78
3280310272,78
7139164160,78
3264634880,77
2286874624,77
2286940160,77
2287824896,77
3276591104,77
7757512704,77
3281518592,77
3281563648,77
3259604992,76
1124855808,76
1255280640,76
3228016640,76
2287030272,76
1357008896,76
3281276928,76
7678644224,76
8340996096,76
849719296,75
1125892096,75
1133670400,75
2288611328,75
3258679296,75
8960733184,75
3221725184,75
8786984960,75
3281420288,75
7397969920,74
1703776256,74
3243225088,74
3281457152,74
6075215872,74
3276554240,74
3001372672,74
3283005440,74
3230953472,73
2395914240,73
8257474560,73
3281027072,73
1675296768,73
971636736,73
11438424064,73
3226779648,72
3259420672,72
3154141184,72
1224511488,72
3235213312,72
3278815232,72
5579276288,72
6048739328,72
7718305792,72
3282976768,72
11259359232,72
5564121088,71
3223916544,71
3273351168,71
3222237184,71
2850050048,71
1255161856,71
3275841536,71
242999296,71
1265856512,71
8678391808,71
3247333376,71
8861552640,71
687804416,71
3283161088,71
1512566784,70
355766272,70
3262992384,70
1136173056,70
11327315968,70
3282735104,70
8813481984,70
3273793536,70
3280150528,70
3275771904,70
3281039360,70
8679215104,70
224526336,70
5534494720,70
5562343424,70
1364107264,70
1791963136,69
230121472,69
7452266496,69
2288168960,69
350109696,69
8346783744,69
3276648448,69
5575106560,69
1118167040,69
1103429632,69
307834880,69
852582400,69
3128143872,69
5650100224,69
5572927488,69
1469313024,69
3247390720,69
11488329728,68
11502854144,68
3222347776,68
2287079424,68
5717008384,68
98824192,68
3275096064,68
3280752640,68
2807156736,68
3229257728,68
1898303488,68
7713234944,68
1045356544,68
3074338816,68
5606318080,68
3283054592,68
7216357376,67
544407552,67
7452258304,67
3221299200,67
7337287680,67
3275481088,67
3235459072,67
2645942272,67
1565433856,67
1078403072,67
2138304512,67
2094817280,67
2170908672,67
6392307712,66
3235655680,66
1766559744,66
3273551872,66
1589637120,66
1662689280,66
1085308928,66
1255301120,66
3276562432,66
3276619776,66
419332096,66
6073860096,66
6162276352,66
6390464512,66
2177691648,66
2209607680,66
2891325440,66
2955661312,66
2956599296,66
2975612928,66
11447263232,65
5650341888,65
1243971584,65
863358976,65
7427915776,65
1080152064,65
7650000896,65
872841216,65
1952829440,65
3246206976,65
8483442688,65
7785336832,65
6822764544,65
2849763328,65
2890280960,65
3014418432,65
9099661312,64
11442221056,64
233582592,64
3273355264,64
1934311424,64
3261841408,63
5637320704,63
2127663104,63
666615808,63
8804786176,63
6305026048,63
233725952,63
3275735040,63
7139082240,63
1085304832,63
3275943936,63
896716800,63
3227934720,63
2746228736,63
2288300032,63
8805048320,62
8493830144,62
7669559296,62
8511533056,62
3273740288,62
3273773056,62
3231756288,62
3275935744,62
3241263104,62
3282935808,62
693346304,61
7713452032,61
3228286976,61
3230539776,61
7108579328,61
1092091904,61
3264802816,61
8510967808,61
3276156928,61
1212940288,61
11507920896,61
3281592320,61
1898270720,61
725712896,61
1504083968,61
3283038208,61
3283095552,61
3283156992,61
2555060224,60
6311124992,60
957128704,60
7135469568,60
8320118784,60
864382976,60
524201984,60
7243821056,60
3276386304,60
3276550144,60
3280789504,60
1948540928,60
3276181504,60
1255227392,60
8454946816,60
8493350912,60
8395005952,60
3282739200,60
5815029760,60
1662722048,59
3264577536,59
1365098496,59
3247411200,59
7183384576,59
3275173888,59
418852864,59
3221704704,59
1113793024,59
1113793536,59
3247329280,59
2360168448,59
7182725120,59
7497842688,59
6396178432,59
1100873728,59
6389178368,59
8780537856,58
3273322496,58
2243358720,58
1023127552,58
1737854976,58
6452158464,58
1681756160,58
3275956224,58
3222671360,58
3280621568,58
1369214976,58
220647424,58
8944078848,58
1229699072,57
3235532800,57
852676608,57
3272269824,57
6305148928,57
2189099008,57
7261253632,57
2796679168,57
8483479552,57
3276582912,57
3280375808,57
2217140224,57
8847052800,57
2395725824,57
7007473664,56
3232919552,56
3235946496,56
5751209984,56
3277508608,56
8803958784,56
3073220608,56
2256261120,56
7134957568,56
3246645248,56
11504967680,56
1893707776,56
6305492992,56
1444487168,56
8868986880,56
3283087360,56
3230560256,55
251748352,55
3277320192,55
3241164800,55
1588867072,55
8982233088,55
11489943552,55
1085284352,55
1856466944,55
6567337984,55
3283025920,55
5838512128,55
5839732736,55
2803785728,55
1786589184,55
2053824512,55
6350413824,55
6907654144,55
2773069824,55
1542569984,55
11360608256,54
8804720640,54
11434545152,54
2287947776,54
447528960,54
3270561792,54
1264652288,54
7397978112,54
3241828352,54
9098985472,54
11290849280,54
7013056512,54
3281575936,54
5748105216,54
2644152320,54
7607226368,54
3273183232,53
11319058432,53
2288775168,53
819572736,53
1255194624,53
1022361600,53
1027416064,53
3233628160,53
3260096512,53
8311300096,53
3221905408,53
2183770112,53
2286686208,53
7878430720,53
8831889408,53
2287104000,53
2147889152,53
375242752,53
3247337472,53
1917616128,53
2630479872,53
2721050624,53
6308274176,53
5726212096,53
3033210880,53
116170752,52
116174848,52
11290914816,52
3273736192,52
8511389696,52
11527684096,52
859246592,52
1217306624,52
7497728000,52
3250548736,52
3229863936,52
6082936832,52
6311284736,52
3226722304,52
8813408256,52
3233214464,52
1376083968,52
11504214016,52
2060357632,52
7183548416,52
7820869632,52
6783262720,52
7782985728,51
3228237824,51
314281984,51
6082691072,51
6392315904,51
1224943616,51
3228049408,51
3247161344,51
70987776,51
6611587072,51
6305415168,51
7853752320,51
3280805888,51
441810944,51
7850901504,51
3034112000,51
3281522688,51
11490574336,51
8833417216,51
729919488,51
1124773888,51
8969355264,51
3258687488,50
834719744,50
166903808,50
3271356416,50
1240805376,50
7135256576,50
6324342784,50
3235889152,50
219631616,50
6330941440,50
7182893056,50
8681332736,50
3274833920,50
3282763776,50
3282993152,50
1792339968,50
8943980544,50
6283845632,49
5802885120,49
2183766016,49
3282731008,49
7669547008,49
3273728000,49
7139147776,49
8483778560,49
8483622912,49
6311174144,49
8813588480,49
3240325120,49
8454971392,49
800829440,49
3282784256,49
1692073984,49
7217913856,49
3282984960,49
6576631808,49
1929293824,49
6013755392,49
5650165760,49
3273203712,48
7807746048,48
241860608,48
7007457280,48
5775761408,48
1145782272,48
1251457024,48
1590177792,48
3273723904,48
837890048,48
3274776576,48
5828173824,48
3275620352,48
7182872576,48
3276558336,48
2256265216,48
3278725120,48
757374976,48
7267172352,48
7122505728,48
1446981632,48
3247017984,48
3281555456,48
6592888832,48
3282857984,48
7888547840,48
1475321856,48
1808695296,48
1023619072,48
5795110912,48
3283148800,48
725708800,48
1085120512,47
2633261056,47
863526912,47
11443392512,47
2196652032,47
1899913216,47
1947893760,47
1960693760,47
2147926016,47
3221970944,47
1752481792,47
5976162304,47
3283120128,47
6596677632,46
6596679680,46
1283766272,46
1283764736,46
7183257600,46
7761002496,46
7235096576,46
2413314048,46
7662428160,46
1896247296,46
3252137984,46
671506432,46
2827722752,46
5775695872,46
9099919360,46
6284197888,46
3275706368,46
6493085696,46
7183024128,46
1211015168,46
3280433152,46
3226845184,46
3235921920,46
3246329856,46
3247198208,46
2665418752,46
1031090176,46
1098240000,46
3282956288,46
3247349760,46
3246256128,45
3230883840,45
3229798400,45
3230400512,45
3230732288,45
6587211776,45
1143111680,45
3227963392,45
1245857792,45
1179668480,45
591511552,45
3232448512,45
3221839872,45
3140841472,45
6611554304,45
7497785344,45
7451856896,45
3247149056,45
1185509376,45
11503890432,45
1728274432,45
3240816640,45
3246936064,45
8858423296,45
3001233408,45
5957423104,45
1728319488,45
3241766912,45
7678218240,45
601231360,45
3282849792,45
819032064,45
3247124480,45
7234846720,44
11366092800,44
6587244544,44
3226312704,44
3222056960,44
3246809088,44
7183192064,44
3237584896,44
7183376384,44
1613361152,44
3238014976,44
369500160,44
89829376,44
3273818112,44
2059493376,44
7182663680,44
3276013568,44
11510566912,44
1043775488,44
1027526656,44
3276599296,44
2048487424,44
2745810944,44
2768465920,44
7135547392,44
1787957248,44
3263721472,44
6134476800,44
3276611584,44
3270590464,43
3228278784,43
1178972160,43
3226734592,43
3228602368,43
3235524608,43
3275853824,43
3231436800,43
8483155968,43
1846382592,43
3228651520,43
3240972288,43
3221377024,43
1232947200,43
1048076288,43
1098260480,43
3272732672,43
7660507136,43
5496205312,43
3274821632,43
3018645504,43
160489472,43
3275784192,43
7693017088,43
3276578816,43
6351175680,43
3247214592,43
8804904960,43
6445490176,43
7183056896,43
5957341184,43
6715604992,43
3243204608,43
3276574720,43
3282911232,43
1100886016,43
3282952192,43
1100881920,43
8510939136,43
1099272192,43
7218950144,43
2446229504,43
1994194944,43
3283050496,43
2360254464,42
7662493696,42
3228110848,42
233713664,42
709726208,42
8493895680,42
3221880832,42
7235076096,42
1073750016,42
1240807424,42
3259613184,42
3274788864,42
3011575808,42
5815193600,42
3246706688,42
3280625664,42
2592849920,42
8961695744,42
6854635520,42
8843165696,42
2671812608,42
404439040,42
8861618176,42
2003345408,42
1124774912,42
5606383616,42
1504149504,42
2114867200,42
8282796032,42
6253924352,42
3283173376,42
3272278016,41
5584543744,41
219676672,41
11488395264,41
7498072064,41
6587183104,41
1836077056,41
3259957248,41
3235352576,41
3232436224,41
1697853440,41
5923319808,41
3244793856,41
109109248,41
3258630144,41
8372903936,41
7059738624,41
3281498112,41
6607622144,41
1098241024,41
3246686208,41
665608192,41
31461376,41
909463552,41
2889326592,41
902184960,40
1236361216,40
3264339968,40
2275057664,40
6135365632,40
6255497216,40
3222642688,40
6262341632,40
8804851712,40
1417646080,40
971653120,40
1588473856,40
1591308288,40
1584902144,40
669401088,40
3261558784,40
6261211136,40
6493102080,40
5637349376,40
6351200256,40
1074077696,40
3274805248,40
3000233984,40
9099812864,40
3223523328,40
835559424,40
1175564288,40
7007481856,40
3000815616,40
8346849280,40
526192640,40
2724868096,40
2666573824,40
6631944192,40
990209024,40
7058219008,40
2124845056,40
308805632,40
5534568448,40
5566058496,40
2007056384,39
8478175232,39
1511522304,39
970678272,39
1846292480,39
7498260480,39
3272716288,39
3275743232,39
701153280,39
3072954368,39
1728380928,39
3073339392,39
3275902976,39
2288594944,39
419397632,39
8395071488,39
3282792448,39
2215108608,39
1933697024,39
8905478144,39
849653760,39
288002048,39
3281596416,39
1948631040,39
2037403648,39
484515840,39
8511250432,39
5858017280,39
7662436352,39
3235745792,39
3275104256,39
6316855296,39
7805702144,39
8869052416,39
5677375488,39
5566652416,39
2832089088,39
3283144704,39
6124580864,38
7427850240,38
6971953152,38
920985600,38
1142984704,38
1255260160,38
1529876480,38
966283264,38
2396172288,38
890048512,38
902713344,38
902701056,38
894042112,38
891858944,38
874369024,38
902377472,38
962363392,38
902164480,38
871301120,38
894025728,38
896888832,38
902897664,38
901267456,38
901279744,38
890474496,38
964083712,38
895385600,38
864378880,38
874250240,38
867434496,38
866406400,38
866951168,38
867631104,38
1590210560,38
1588916224,38
1588817920,38
909877248,38
1590161408,38
1588785152,38
1589784576,38
903454720,38
909406208,38
903323648,38
1591259136,38
909053952,38
1589178368,38
1588899840,38
1588408320,38
1588981760,38
1589014528,38
1588801536,38
1588850688,38
908484608,38
5957435392,38
6783426560,38
11494871040,38
2288152576,38
7007449088,38
8372453376,38
3227942912,38
3274825728,38
3277950976,38
3222106112,38
7782801408,38
771657728,38
7452102656,38
6784651264,38
3264294912,38
9050726400,38
6048804864,38
11375316992,38
1033097216,38
2049888256,38
6957858816,38
7182827520,38
3263803392,38
7371853824,38
5896548352,38
1424826368,38
1989423104,37
11507314688,37
3230904320,37
6546407424,37
3259850752,37
3231404032,37
903325696,37
7235067904,37
6445547520,37
1896239104,37
7235088384,37
1695789056,37
3052470272,37
2288463872,37
874680320,37
7497678848,37
7692959744,37
2288996352,37
8960745472,37
5616738304,37
6587191296,37
7183392768,37
8483409920,37
7182991360,37
3236925440,37
11363688448,37
1085124608,37
938536960,37
6321172480,37
7046873088,37
11506171904,37
2747617280,37
2790510592,37
725713920,37
729920512,37
1747439616,37
6389243904,37
2442850304,37
3002650624,37
350117888,36
1579692032,36
1862475776,36
2005700608,36
1085140992,36
869986304,36
7452020736,36
895387648,36
866408448,36
867444736,36
7962468352,36
1940520960,36
2598580224,36
3272712192,36
11488534528,36
3140825088,36
3140710400,36
3018571776,36
3281883136,36
1675345920,36
3225640960,36
8858439680,36
2287390720,36
671657984,36
243064832,36
7714373632,36
11363713024,36
3271901184,36
2565271552,36
7676284928,36
957444096,36
1897984000,36
7489007616,36
3259969536,36
