LBA,Frequency
211746816,191
203849728,191
211533824,191
3221725184,191
2307473408,189
3236610048,189
166989824,188
962760704,188
316334080,188
1431158784,188
18205302784,187
2088771584,186
532467712,185
1697144832,184
521003008,183
3227770880,182
3250163712,182
211566592,181
1169592320,181
1758240768,181
1169379328,181
347774976,180
3242696704,179
2360893440,179
1169903616,179
1170329600,179
1841496064,177
1063043072,177
2118037504,176
1175744512,176
962752512,176
3252555776,175
493686784,175
211337216,174
2118053888,174
3222163456,173
3225030656,173
3246514176,172
871825408,172
1758199808,172
211206144,171
1701105664,171
538308608,171
3242754048,171
1048440832,170
3242627072,170
3244826624,170
3247054848,170
200802304,169
210026496,169
3225059328,169
3246526464,169
3224305664,169
3224313856,169
3235979264,169
3238187008,169
1838911488,169
1535172608,169
3229057024,168
3236048896,168
3236061184,168
3236110336,168
3236483072,168
3238547456,168
534888448,168
524894208,168
3241017344,168
3229052928,168
3236020224,168
3237044224,168
3224850432,168
890507264,168
252526592,168
3244572672,167
3232645120,167
3250843648,167
3237060608,167
3236192256,167
610095104,167
1620733952,167
3238158336,167
260583424,167
3236089856,167
625922048,167
3225939968,167
3234824192,167
1758248960,167
3233460224,166
3241209856,166
3225276416,166
3252449280,166
3250188288,166
3234332672,166
3241668608,166
3241959424,166
3242029056,166
2301820928,166
3232894976,165
3223769088,165
3250208768,165
210173952,163
211697664,162
3235971072,162
2302033920,162
3224334336,160
1063100416,159
1170395136,159
3242070016,158
585662464,158
3236630528,158
3227557888,157
3228356608,157
1062985728,157
152166400,157
3242549248,156
3248283648,156
3246034944,156
1802522624,156
1532354560,156
3229851648,155
573313024,155
1119469568,155
1062903808,155
3221270528,154
1717497856,154
57729024,153
433311744,153
3236982784,152
1841463296,152
1062887424,152
2783035392,151
3221417984,150
622338048,150
3246260224,150
3250794496,149
1170386944,149
3223224320,148
3242459136,148
520978432,148
346787840,147
3228057600,147
1165627392,147
784519168,146
592269312,146
3241373696,145
597458944,144
3226079232,143
1767526400,143
1222680576,143
1125212160,142
3228336128,142
33300480,142
1063116800,142
492806144,141
529977344,141
1903165440,141
1531805696,141
3250204672,141
599982080,140
2687959040,140
962727936,139
1132560384,139
1903149056,138
1727148032,138
530059264,138
2799198208,138
3231838208,137
499376128,137
422461440,137
1872859136,135
139501568,135
1841471488,135
1532043264,135
3221733376,134
1821184000,134
2389274624,133
1169944576,133
255209472,133
1903116288,133
1214738432,132
575787008,131
184627200,131
311042048,131
1063174144,131
3246358528,130
3231047680,130
18205347840,130
3248340992,130
1532108800,130
192430080,130
973127680,129
3225288704,129
3246604288,129
3232141312,129
1531846656,129
1532092416,129
2318147584,128
3248234496,128
3242913792,128
2687991808,128
3252015104,127
3247190016,127
3243139072,127
3248574464,127
3250610176,127
3250626560,127
3242483712,127
3243130880,127
3237965824,127
363732992,127
963825664,126
171290624,126
3230588928,126
3223773184,126
3224354816,126
3242983424,126
3243159552,126
3243180032,126
3243855872,126
3246559232,126
3246534656,126
3246993408,126
3246755840,126
3247042560,126
3247935488,126
3248099328,126
3248332800,126
3242967040,126
3237359616,126
3230670848,126
3249393664,126
3243085824,126
3248070656,126
3229937664,126
3236229120,126
3236274176,126
3242790912,126
3242799104,126
3242942464,126
3248046080,126
3246927872,126
3252547584,126
3223764992,125
1837195264,125
1222770688,125
170835968,125
996515840,124
1535262720,124
3230605312,124
3231891456,124
3242954752,124
891215872,124
1837514752,124
2799091712,124
1432604672,123
363765760,123
79237120,123
885067776,122
2301829120,122
1169829888,122
255021056,122
1532018688,122
3227938816,121
962719744,121
2587254784,121
499408896,121
1531912192,120
977203200,120
977207296,120
1256927232,120
30212096,119
1837121536,119
532410368,119
1126338560,118
3229270016,118
532492288,118
3227566080,117
532475904,117
418197504,117
883040256,116
519368704,116
3242618880,116
123658240,116
3250057216,116
1062977536,116
2587140096,116
1165496320,116
255176704,115
1191813120,115
18205360128,114
2799255552,114
2307522560,114
521363456,114
3235692544,113
1903058944,113
544530432,113
1155743744,113
199667712,113
563195904,112
3232681984,112
1532067840,112
2389192704,112
521035776,112
2307383296,112
3225821184,111
188960768,111
881664000,111
417787904,111
3242307584,111
1075757056,111
2687983616,111
1758208000,111
2688016384,111
157626368,111
3229118464,110
1937408000,110
1169960960,110
161533952,110
1534902272,110
394706944,110
3227582464,109
3241201664,109
1837350912,109
2307375104,109
544522240,109
362835968,109
3229102080,108
18205306880,108
682045440,108
1312538624,108
521084928,108
45641728,107
3242098688,107
3223597056,107
3224846336,107
1126420480,107
1837211648,107
545538048,107
3221504000,106
1458176,106
3232030720,106
3250241536,106
871346176,106
36204544,106
255070208,106
496799744,106
3224825856,105
3225784320,105
3241246720,105
164814848,105
2307514368,105
2714099712,105
3224420352,104
3221405696,104
3222732800,104
450560000,104
3236098048,104
3239469056,104
3242426368,104
3246870528,104
3249414144,104
3250049024,104
2307235840,104
2799116288,104
417722368,104
1170288640,104
1748316160,104
2389217280,104
475107328,104
18205384704,103
1802788864,103
3236294656,103
3242074112,103
3243089920,103
1667330048,103
1531936768,103
1716518912,103
3227914240,102
1714188288,102
996909056,102
3230539776,102
3235155968,102
833187840,102
363749376,102
422420480,102
417910784,102
1838497792,102
1826553856,102
492765184,102
1758347264,102
2000650240,102
2000658432,102
3227860992,101
3229134848,101
1003110400,101
417337344,101
3228033024,101
1667325952,101
532549632,101
422526976,101
608301056,101
3230322688,100
1748299776,100
311091200,100
2141249536,100
519327744,99
882937856,99
3223588864,99
3249913856,99
3223216128,99
1531772928,99
519409664,99
492756992,99
2774589440,99
493760512,99
1532002304,99
1531813888,99
2359799808,98
2774597632,98
3249385472,98
417804288,98
2088779776,98
433246208,98
2307457024,98
1837309952,98
9808359424,98
3242582016,97
1748381696,97
363683840,97
1222590464,97
1063018496,97
3221278720,96
3225231360,96
347750400,96
3224358912,96
18205396992,96
3242848256,96
2687975424,96
1311330304,95
1451806720,95
2389159936,95
2587148288,95
3225100288,95
1192001536,94
3221655552,94
3224870912,94
1739472896,94
255234048,94
650563584,94
1748365312,94
676069376,93
3221721088,93
3246272512,93
3231035392,93
520994816,93
2587230208,92
124575744,92
3223965696,91
3223928832,91
1165692928,91
1532141568,91
996888576,90
3242614784,90
3224784896,90
3250520064,90
3241160704,90
3241508864,90
418033664,90
9830756352,90
1671630848,89
2389135360,89
417837056,89
1063165952,89
2774614016,89
3227652096,88
3250937856,88
3242500096,88
3229372416,88
2088787968,88
592310272,88
417894400,88
417951744,88
2307350528,88
3229188096,87
3225133056,87
3241328640,87
3242409984,87
3234816000,87
3235966976,87
3249659904,87
1169936384,87
1144094720,87
960389120,86
3250544640,86
3241123840,86
3247296512,86
3222102016,86
3223240704,86
124178432,86
675328000,86
1217753088,86
3249491968,86
3242434560,86
3242721280,86
3246362624,86
3224625152,86
1727131648,86
417878016,86
592334848,86
1169780736,86
1531985920,86
1961254912,86
800604160,86
255094784,86
3236626432,85
1903075328,85
3226419200,85
3224584192,85
3250655232,85
3250700288,85
3235958784,85
3249344512,85
3247271936,85
3248402432,85
3248848896,85
3247812608,85
3223220224,85
665538560,85
665542656,85
1837260800,85
2389143552,85
1222631424,85
2799017984,85
210206720,84
1531953152,84
3227983872,84
3238555648,84
3246522368,84
3221483520,84
3221524480,84
3221573632,84
3221647360,84
3221635072,84
3221663744,84
3221696512,84
3221708800,84
3222138880,84
3222204416,84
3222679552,84
3222487040,84
3222691840,84
3224510464,84
3225223168,84
3227168768,84
3230707712,84
3231834112,84
3242516480,84
3242475520,84
3242762240,84
3246854144,84
3247616000,84
3247636480,84
3249729536,84
3250630656,84
3250532352,84
3241312256,84
3242389504,84
3242569728,84
3243126784,84
3246280704,84
3246374912,84
3246346240,84
3246395392,84
3246923776,84
3249618944,84
3249934336,84
3250032640,84
3250069504,84
3221430272,84
3224637440,84
3224698880,84
3224936448,84
3224928256,84
3224838144,84
3224973312,84
3225260032,84
3225309184,84
3225321472,84
3236536320,84
3236978688,84
3242491904,84
3238207488,84
3238215680,84
3238195200,84
3225976832,84
3224600576,84
3226128384,84
3236470784,84
3239276544,84
3235905536,84
3238289408,84
3247206400,84
3240165376,84
3247153152,84
3248652288,84
3241013248,84
3240517632,84
3248730112,84
3248861184,84
3249127424,84
3248427008,84
3247902720,84
3248758784,84
3248386048,84
3248484352,84
3248459776,84
3247988736,84
3249373184,84
3230433280,84
3236675584,84
2587172864,84
18205626368,84
418295808,84
422453248,84
3238035456,83
3248599040,83
3242729472,83
3250601984,83
3250458624,83
962777088,83
1063223296,83
417820672,83
1156005888,83
255012864,83
1217163264,82
3241275392,82
2494291968,82
433270784,82
529969152,82
1531961344,82
3225591808,81
962826240,81
3221512192,81
618594304,81
418385920,81
521027584,81
3225571328,80
27049984,80
3222450176,80
2088796160,80
3250835456,80
520962048,80
3227525120,80
2774630400,80
417656832,80
2799042560,80
1709735936,80
544604160,80
3225440256,79
3224662016,79
18205642752,79
3225329664,79
3246899200,79
547135488,79
3248279552,79
3241283584,79
544616448,79
962818048,79
1222598656,79
18205421568,78
962809856,78
3227619328,78
2307465216,78
1155858432,78
9808384000,78
520929280,77
3242246144,76
3249643520,76
3250122752,76
18205351936,76
2389200896,76
650539008,76
3224498176,76
1532370944,76
417230848,76
3229483008,75
3247575040,75
3225055232,75
665444352,75
1532076032,75
1063124992,75
2307497984,75
1062936576,75
1837416448,75
1063149568,74
3252887552,74
1903091712,74
1903108096,74
255029248,74
1532346368,74
3236118528,74
1535156224,74
1716416512,73
683548672,73
1532010496,73
1960890368,73
1350758400,73
9808322560,73
3252469760,73
1682591744,72
1259421696,72
168329216,72
3235782656,72
3247017984,72
2799280128,72
962768896,72
32460800,72
3224731648,71
192102400,71
2301870080,71
1748348928,71
422486016,71
2389241856,71
433303552,71
418254848,71
3252588544,71
1128583168,70
1126215680,70
3224371200,70
3229089792,70
1133871104,70
1003175936,70
1748430848,70
1841504256,70
1148452864,70
519352320,70
1063084032,70
530034688,70
433278976,70
2479947776,70
18205417472,69
3229130752,69
3224051712,69
3248578560,69
3224436736,69
3238301696,69
1745346560,69
418418688,69
499400704,69
1463894016,69
1003077632,69
499359744,69
1825751040,69
3242577920,69
520970240,69
3221889024,68
3227889664,68
3235131392,68
363692032,68
2088804352,68
2688008192,68
544497664,68
450461696,67
1962790912,67
1062854656,67
2389225472,67
520912896,67
433336320,67
1532051456,67
417984512,67
1839173632,66
3248263168,66
3246936064,66
363782144,66
3221458944,66
1156128768,66
492830720,66
331776000,66
3241893888,65
3248275456,65
3250278400,65
2389266432,65
1837498368,65
530067456,65
430698496,65
800628736,65
1557549056,65
800645120,65
363716608,65
417648640,65
520937472,65
9818374144,65
158474240,64
1468342272,64
3242213376,64
417853440,64
3228053504,64
3243868160,64
1963487232,64
1062944768,64
701296640,64
962883584,64
1003143168,64
1003134976,64
3252543488,64
1222787072,63
2088706048,63
1763901440,62
3242770432,62
962801664,62
178593792,62
3224428544,62
558272512,62
255053824,62
1841520640,62
1532026880,62
800661504,62
1169838080,62
2307301376,62
416845824,62
1963073536,62
3229106176,61
2593931264,61
418369536,61
3243143168,61
89006080,61
89014272,61
430690304,61
417705984,61
2799026176,61
1259438080,61
1222803456,61
1192009728,61
1837203456,61
1819435008,60
2799165440,60
3234529280,60
962859008,60
2364141568,60
1825734656,60
1825677312,60
2307252224,60
2088812544,60
3221434368,59
962867200,59
3222159360,59
168337408,59
26103808,59
18205356032,59
1825644544,59
521060352,59
255242240,59
575762432,59
9851121664,59
1169649664,59
1222615040,59
2307309568,59
592343040,59
3221712896,58
3249508352,58
3235794944,58
3246727168,58
3229110272,58
3247030272,58
424738816,58
1598275584,58
3242684416,58
962842624,58
1003061248,58
2688000000,58
3224248320,57
3231789056,57
940048384,57
252518400,57
394711040,57
2343419904,57
888594432,57
1962729472,57
3249967104,57
18205687808,57
255217664,57
1961263104,57
530001920,57
311050240,57
1727619072,56
3223781376,56
417157120,56
1259429888,56
3243839488,56
418394112,56
1063075840,56
1963077632,56
3241226240,56
960380928,55
3224821760,55
3221852160,55
3235409920,55
891301888,55
168333312,55
3224969216,55
18205401088,55
3241254912,55
1928261632,55
430706688,55
506978304,55
1532125184,55
3242323968,55
1191747584,55
1165570048,55
1128648704,54
3224920064,54
3225710592,54
3224797184,54
2641903616,54
3242766336,54
2513215488,54
3223777280,54
3225092096,54
3224907776,54
2088722432,54
1062846464,54
653127680,54
2165137408,54
26865664,53
3246096384,53
3226116096,53
183934976,53
1222664192,53
812552192,53
18205392896,53
1768357888,53
2799034368,53
1062961152,53
1222828032,53
2505908224,53
544595968,53
2088820736,53
1482346496,52
2786095104,52
812576768,52
1170403328,52
1063059456,52
2307366912,52
1169657856,52
2799132672,52
3242991616,52
1015513088,51
996900864,51
996910080,51
996901888,51
996909568,51
3225796608,51
1837137920,51
3230285824,51
887001088,51
3224514560,51
3238567936,51
830349312,51
672948224,51
424902656,51
57180160,51
3224649728,51
1259331584,51
492781568,51
3252584448,51
650522624,50
417935360,50
3227951104,50
3228061696,50
3243003904,50
3226136576,50
3248287744,50
3246731264,50
35876864,50
998768640,50
1535254528,50
519360512,50
1837252608,50
1222746112,50
9808330752,50
2165030912,50
1961279488,50
57909248,49
563699712,49
317300736,49
3223830528,49
3235315712,49
3230552064,49
3221835776,49
3225034752,49
3249917952,49
26169344,49
1748406272,49
122019840,49
3246415872,49
1226412032,49
437755904,49
3248594944,49
1837432832,49
18205433856,49
2389127168,49
1226518528,48
3238154240,48
3246940160,48
3225239552,48
3223814144,48
432652288,48
2786127872,48
89010176,48
1222705152,48
1222713344,48
9830764544,48
3223805952,47
3242438656,47
3242573824,47
3231793152,47
3221327872,47
3235332096,47
3248009216,47
9609580544,47
3236671488,47
3225079808,47
3221823488,47
18205675520,47
648552448,47
596652032,47
544514048,47
9808355328,47
60702720,46
10066067456,46
3221286912,46
3238297600,46
3238559744,46
2487017472,46
3243134976,46
2213752832,46
2247118848,46
3221577728,46
3236155392,46
3236564992,46
56598528,46
3243397120,46
3232890880,46
1709744128,46
2587164672,46
9808375808,46
1187336192,45
1187337728,45
996890112,45
996889088,45
880971776,45
10060779520,45
1694912512,45
1692930048,45
147730432,45
3224612864,45
3240300544,45
9996668928,45
9515687936,45
608800768,45
3236085760,45
19394560,45
654864384,45
3243102208,45
3246252032,45
2307317760,45
3239686144,45
3225894912,45
996372480,45
56848384,45
2774687744,45
1748414464,45
544555008,45
2307260416,45
417845248,45
492822528,45
2786119680,45
9830760448,45
362622976,45
2505924608,45
1170444288,45
255143936,45
166875136,45
3246211072,44
3229081600,44
3236077568,44
3238027264,44
1234292736,44
3242692608,44
3247489024,44
1699856384,44
3250647040,44
9754537984,44
1495629824,44
3221323776,44
1168818176,44
1802874880,44
3235270656,44
596664320,44
3240521728,44
1464184832,44
1802534912,44
663945216,44
3224670208,44
3240038400,44
3248672768,44
3246694400,44
9952063488,44
961470464,44
3229368320,44
3243110400,44
1094787072,44
344010752,44
3224162304,44
3236651008,44
610234368,44
962785280,44
2786103296,44
835796992,44
1839169536,44
998752256,44
210812928,44
962834432,44
1191788544,44
1825619968,44
9796677632,44
1003118592,44
521068544,44
2307407872,44
3244306432,44
1127002112,43
3229151232,43
779853824,43
3227815936,43
3241218048,43
3242713088,43
3249692672,43
3249405952,43
3221467136,43
3221282816,43
3225948160,43
3221360640,43
1781739520,43
3240456192,43
3236347904,43
3240976384,43
3240775680,43
3240923136,43
492556288,43
1512534016,43
1155493888,43
3250274304,43
315248640,43
3239968768,43
9944977408,43
9976045568,43
9959383040,43
9957437440,43
3057586176,43
3060649984,43
3226193920,43
3243847680,43
591486976,43
2395361280,43
2153607168,43
678289408,43
3230347264,43
3249106944,43
3243012096,43
3242840064,43
3242811392,43
1531854848,43
3239538688,43
3241066496,43
3246206976,43
3246682112,43
3223670784,43
3221970944,43
857141248,43
962875392,43
1222574080,43
529960960,43
255086592,43
9534926848,43
602390528,43
3222974464,42
3222994944,42
3241750528,42
3246010368,42
3236573184,42
146718720,42
357486592,42
3221463040,42
3221684224,42
3221958656,42
3221815296,42
3222151168,42
3222323200,42
3222536192,42
3222700032,42
3222773760,42
3222822912,42
3222843392,42
3230474240,42
3230560256,42
3230576640,42
660422656,42
623173632,42
1311985664,42
593186816,42
566951936,42
30621696,42
1577959424,42
3231039488,42
3231866880,42
596418560,42
665350144,42
596414464,42
3236970496,42
663928832,42
596434944,42
3241340928,42
3242594304,42
878690304,42
607899648,42
1311088640,42
3249709056,42
1226493952,42
486809600,42
1349496832,42
3221962752,42
1327587328,42
147722240,42
3227955200,42
3231805440,42
3241320448,42
2641907712,42
1728978944,42
3000807424,42
1155534848,42
1017679872,42
1250791424,42
1017688064,42
1017683968,42
1924063232,42
3221401600,42
537939968,42
2511192064,42
1250783232,42
1133879296,42
1133875200,42
3224866816,42
3224715264,42
180985856,42
575078400,42
3225387008,42
2768969728,42
571875328,42
558919680,42
3236106240,42
2138750976,42
3236990976,42
774598656,42
2768957440,42
686940160,42
1133862912,42
1168814080,42
248770560,42
199036928,42
304058368,42
199045120,42
199041024,42
1826668544,42
1579114496,42
1351667712,42
433516544,42
248782848,42
996593664,42
996585472,42
996618240,42
3238293504,42
3239313408,42
3238383616,42
3239288832,42
3225993216,42
3238244352,42
3239301120,42
3226099712,42
3226112000,42
3238342656,42
3238227968,42
3226042368,42
3238072320,42
832700416,42
333623296,42
1455083520,42
1433128960,42
664768512,42
1361977344,42
3235241984,42
1373052928,42
1802887168,42
1362006016,42
1393258496,42
1403719680,42
1402994688,42
1404219392,42
1404227584,42
1404223488,42
3235344384,42
3235430400,42
3235418112,42
1441374208,42
3235446784,42
1776558080,42
3240333312,42
3235536896,42
3235467264,42
3238064128,42
3240394752,42
3235557376,42
3235459072,42
3236450304,42
3236462592,42
3239178240,42
3235528704,42
3239022592,42
3239215104,42
3240669184,42
3236433920,42
3240714240,42
3235594240,42
3235676160,42
3240644608,42
3240849408,42
3236384768,42
3236413440,42
3235655680,42
3236397056,42
3240411136,42
3235631104,42
3235618816,42
3236360192,42
3235606528,42
1664372736,42
1599520768,42
1583374336,42
1657196544,42
1662218240,42
1649176576,42
1710415872,42
317714432,42
1583370240,42
1656737792,42
3221274624,42
3225935872,42
1224830976,42
2076672,42
3227893760,42
3233120256,42
3235872768,42
3235848192,42
1784975360,42
3238260736,42
3238268928,42
3248488448,42
3248005120,42
3249180672,42
3246931968,42
3240255488,42
3249238016,42
3247104000,42
3247140864,42
3247263744,42
3240222720,42
3247169536,42
3247345664,42
2487218176,42
2752331776,42
3051569152,42
2453053440,42
3247046656,42
3248271360,42
3248783360,42
3248623616,42
3248807936,42
3248816128,42
9959477248,42
3248824320,42
3248832512,42
3248889856,42
9593413632,42
3248910336,42
3057610752,42
9988947968,42
9985323008,42
2626699264,42
9593085952,42
9518919680,42
3248930816,42
9988743168,42
3248963584,42
3248951296,42
3249045504,42
3248996352,42
3249037312,42
3249086464,42
3249102848,42
3249119232,42
9382785024,42
3056107520,42
3057573888,42
9904025600,42
9902227456,42
9910595584,42
3249139712,42
9904685056,42
3249352704,42
9904087040,42
9985294336,42
3134734336,42
3139514368,42
3146924032,42
9950445568,42
3249364992,42
3247845376,42
3248689152,42
3247878144,42
3248414720,42
3235876864,42
3247628288,42
9529606144,42
9556131840,42
9484193792,42
3225362432,42
3225374720,42
3230384128,42
3230629888,42
3243077632,42
3246747648,42
3246977024,42
3246985216,42
3247026176,42
2599124992,42
2157199360,42
3248496640,42
1048428544,42
3248320512,42
9386496000,42
2868035584,42
2627166208,42
2141691904,42
3237834752,42
3237842944,42
3237912576,42
3237793792,42
3237048320,42
3249061888,42
3237425152,42
3237777408,42
3237478400,42
3231965184,42
3248914432,42
3237900288,42
3237531648,42
3237076992,42
3231977472,42
3230363648,42
3248877568,42
3249053696,42
3248967680,42
3248975872,42
1474670592,42
1474617344,42
1588580352,42
1807118336,42
1726033920,42
1433227264,42
3243024384,42
3243053056,42
3247435776,42
1696362496,42
3249655808,42
3249147904,42
3225292800,42
3236184064,42
3236204544,42
3230388224,42
1450590208,42
3242782720,42
1559031808,42
3242831872,42
9737170944,42
9745514496,42
831545344,42
3135053824,42
9606590464,42
9484660736,42
1697918976,42
1983287296,42
1708122112,42
1673875456,42
3232006144,42
3230412800,42
3250540544,42
3229265920,42
3224555520,42
3249348608,42
3221266432,42
3229433856,42
3224854528,42
3223834624,42
3225677824,42
3225366528,42
3224252416,42
3241119744,42
3245039616,42
3250159616,42
602120192,42
3242201088,42
3230502912,42
3246231552,42
3236659200,42
2327785472,42
1155657728,42
45404160,42
36999168,42
3224035328,42
3232075776,42
3241713664,42
3242016768,42
3227811840,42
3246661632,42
3242192896,42
3252998144,42
3243966464,42
3248586752,42
3221381120,42
3242541056,42
1852121088,42
255004672,42
962793472,42
529952768,42
558387200,42
2587181056,42
255119360,42
1739456512,42
9808326656,42
960372736,41
3234885632,41
3236614144,41
3246903296,41
1851109376,41
3250634752,41
18205372416,41
3223285760,41
3223408640,41
57188352,41
2786144256,41
255135744,41
2307186688,41
520986624,41
3227930624,41
2165121024,41
2505928704,41
3236552704,40
3223228416,40
3242950656,40
3246944256,40
2854989824,40
2855055360,40
2855120896,40
2855186432,40
9674616832,40
2855251968,40
2855317504,40
2855383040,40
2698502144,40
2855448576,40
3244560384,40
3221942272,40
2307268608,40
3247493120,40
1100161024,40
492732416,40
1169674240,40
1259388928,40
2505916416,40
2505920512,40
11913777152,40
3241271296,40
590258176,39
1632395264,39
3221475328,39
3221340160,39
3223932928,39
1923780608,39
1924075520,39
703361024,39
158470144,39
3246915584,39
2389258240,39
1350782976,39
520921088,39
9830748160,39
2505912320,39
2505932800,39
18205429760,38
3227623424,38
1851113472,38
3242430464,38
3246075904,38
3247587328,38
417689600,38
2799067136,38
2141200384,38
1748373504,38
3241336832,38
676245504,38
1841577984,38
960364544,37
3227922432,37
569434112,37
3243319296,37
3246264320,37
1852129280,37
57184256,37
530010112,37
2774663168,37
2786185216,37
558649344,37
32411648,37
3221454848,37
947388416,36
952147968,36
954138624,36
960331776,36
960315392,36
953647104,36
956596224,36
960323584,36
960339968,36
957579264,36
960356352,36
960348160,36
3225182208,36
417902592,36
3223605248,36
1852141568,36
1937866752,36
1852145664,36
2586558464,36
3241889792,36
3222290432,36
2786332672,36
2494316544,36
1063067648,36
32653312,36
3250905088,36
2088828928,36
9534930944,36
2637041664,36
947380224,35
3242532864,35
3242885120,35
893878272,35
3243388928,35
2786111488,35
18205425664,35
1745289216,35
3224522752,35
1532035072,35
422535168,35
2786267136,35
255078400,35
2786275328,35
3235786752,35
9818378240,35
2479948800,35
2479948288,35
33308672,35
417918976,35
947372032,34
947363840,34
211402752,34
3250802688,34
591159296,34
1852153856,34
2088837120,34
1903083520,34
2786177024,34
422494208,34
2774638592,34
2165112832,34
3230547968,34
210042880,33
3247591424,33
886304768,33
1852174336,33
2786201600,33
1531977728,33
1903067136,33
9534939136,33
790917120,33
3242254336,32
18205671424,32
170065920,32
962850816,32
1852125184,32
1852133376,32
1852137472,32
167665664,32
539955200,32
1062895616,32
1902985216,32
18205634560,32
124567552,32
789118976,32
2857312256,32
1825669120,32
1696985088,32
974761984,32
3234238464,32
362631168,32
622346240,32
2857291776,32
9392406528,32
947355648,31
3246665728,31
3228340224,31
2488172544,31
362999808,31
3230543872,31
3251068928,31
9537609728,31
1852157952,31
18205368320,31
1825660928,31
3242418176,31
3247783936,31
2786152448,31
1961271296,31
245813248,31
425189376,31
1933565952,31
352100352,31
558321664,31
123576320,31
9529987072,30
54169600,30
3234922496,30
2857299968,30
630468608,30
3224862720,30
3223867392,30
3241291776,30
3224518656,30
183955456,30
1852170240,30
506986496,30
558305280,30
352083968,30
18792448,30
18205638656,30
11609174016,30
422502400,30
9534935040,30
558657536,30
2637066240,30
9392414720,30
211599360,29
2586578944,29
2586583040,29
3242414080,29
2857304064,29
18205364224,29
688553984,29
2857308160,29
1852182528,29
3225427968,29
2687852544,29
418041856,29
2786324480,29
10029948928,29
255102976,29
9808334848,29
9808343040,29
9808367616,29
9830412288,29
352088064,29
352108544,29
33304576,29
11913785344,29
1825685504,29
676253696,29
2786193408,29
947347456,28
450494464,28
1636827136,28
204079104,28
211714048,28
2837241856,28
2849746944,28
2850009088,28
2849878016,28
2837307392,28
1064718336,28
2849812480,28
1496215552,28
2837176320,28
2849943552,28
2837372928,28
2850205696,28
2850140160,28
2850271232,28
2850074624,28
2850336768,28
2850402304,28
2850533376,28
2850467840,28
2851385344,28
2851319808,28
2851254272,28
2851188736,28
2851123200,28
2851057664,28
2850992128,28
2850926592,28
2850861056,28
2850795520,28
2850729984,28
2850664448,28
2850598912,28
2854137856,28
2854793216,28
2854858752,28
2854924288,28
2854727680,28
2854072320,28
2854662144,28
2854006784,28
2854596608,28
2853941248,28
2854531072,28
2854465536,28
2853875712,28
2854400000,28
2853810176,28
2854334464,28
2854268928,28
2854203392,28
2519924736,28
1991077888,28
2837446656,28
2606993408,28
2607599616,28
2837381120,28
2519990272,28
1991012352,28
1991143424,28
2520055808,28
2837512192,28
31186944,28
2520121344,28
2837577728,28
2519859200,28
2520186880,28
9674911744,28
2499678208,28
77332480,28
1658576896,28
1612197888,28
9394360320,28
1351278592,28
1015488512,28
77398016,28
