LBA,Frequency
2455457280,492
528731648,491
2054872576,488
18995195392,488
2456456704,474
18811481600,474
18323836416,473
2450517504,472
680570368,466
2455956992,466
20366544896,464
20589551616,457
20589552128,457
20589552640,457
20589553152,457
20589553664,457
20589554176,457
20589554688,457
20589555200,457
2178563584,457
423611904,446
843996672,433
20366545920,428
20366545408,428
20366546432,428
20366546944,428
20366547968,428
20366547456,428
20366548480,428
2452123136,428
2233294336,427
18527878656,424
17164422656,423
2454261248,422
2452114944,421
843308544,417
3131014656,401
2449075712,395
2032410112,379
20677354496,371
20677353984,371
20677355008,371
20677353472,371
20677356544,371
20677356032,371
20677355520,371
20677357056,371
19844964864,369
19844964352,369
19844965376,369
19844966912,369
19844966400,369
19844965888,369
19844967424,369
19844967936,369
19026279936,366
2454334976,366
2455277056,358
1471634944,358
20589555712,354
843275776,351
678964736,349
940850688,347
940801536,345
20589559808,343
2455268864,341
18351664640,339
2845875712,338
16585100800,334
2454687232,333
20677357568,330
16344788480,330
2032360960,328
3223969280,327
20366548992,327
2451435008,327
20362342400,324
2451664384,324
20366553088,324
19026402816,322
20167781888,319
3254562304,317
17192865280,317
2454867456,316
1214524928,314
20167782400,313
20167782912,313
20167783424,313
20167783936,313
20167784960,313
20167784448,313
20167785472,313
20167785984,313
2055093760,311
3255377408,309
3042536960,305
431160832,303
2451123712,300
3222318592,294
3222834688,290
2456210944,290
2451148288,290
2451181056,287
20362342912,287
20362343424,287
20362343936,287
20362344448,287
20362344960,287
20362345984,287
20362345472,287
19026419200,285
2450804224,284
18364763648,282
252695040,280
3223551488,278
1877995008,277
16780865024,274
2055003648,272
20370747392,271
20370747904,271
20370748416,271
20370748928,271
20370749440,271
20370750976,271
20370749952,271
20370750464,271
214437376,270
843169280,270
344493568,266
3229527552,258
3256393216,257
2451312128,256
940776960,253
16814894592,249
192921088,248
198360576,247
3237408256,243
615734784,240
181620224,240
2456571392,240
18811489792,238
844545536,238
18811457024,234
36409761280,234
2178547200,233
3222658560,232
3256503808,232
3222793728,231
26938880,230
3223977472,229
36409269760,229
332676608,225
16780905984,224
19221634560,223
844258816,222
3222310400,221
17192881664,221
2454457856,220
36409847296,219
615431680,219
252715520,218
615648768,217
1193635328,216
18974916096,216
1201204736,214
431156736,213
3250331136,212
3242831360,211
1201073664,211
3225980416,211
3233259008,211
19048599040,211
252711424,210
3221261824,210
615611904,209
2453908992,209
164797952,208
16421096960,208
2454400512,208
1200958976,207
3256368640,207
252699136,207
3242622464,206
252719616,206
1201761792,206
615464448,204
1512742400,204
181583360,202
1376869888,202
3222232576,202
3229560320,202
3256311296,199
181603840,199
16214367744,199
252752384,198
3229568512,198
19026238976,198
252723712,197
252740096,197
252756480,197
1201810944,197
18604314112,197
3255008768,196
16215105024,195
615714304,195
1024495104,195
3243208192,195
3252882944,193
1201368576,192
615415296,192
3256135168,192
2455088640,192
1901661696,191
3258064384,191
1193438720,191
36409765376,191
17426779648,190
3256114688,190
2318908928,190
615435776,189
1191849472,188
3250744832,188
36409294336,188
20444954112,188
1556295168,187
17164389888,187
20644139008,186
20644140032,186
20644139520,186
20644141056,186
20644140544,186
20644141568,186
20644142080,186
20644142592,186
20444954624,186
20444955136,186
20444955648,186
20444956160,186
20444956672,186
20444957184,186
20444957696,186
20444958208,186
3242429952,185
20362346496,185
615656960,184
3259035136,184
36409798144,184
20362350592,184
3228581376,183
3228016128,183
2455817728,183
252736000,182
252748288,182
3243765248,182
20589563904,182
252744192,181
3228188160,181
1128746496,181
18572500480,181
3225894400,180
1465114112,180
3223936512,179
3240930816,179
573771264,178
3242974720,178
273362432,178
1024478720,178
2397183488,177
252760576,177
615796224,177
3252637184,177
3243118080,176
18351697408,176
20645187584,176
20645188608,176
20645189120,176
20645188096,176
20645189632,176
20645190144,176
20645190656,176
20645191168,176
3230010880,175
3250679296,175
252764672,175
3223956992,174
3251031552,174
1427807744,173
3251486208,173
844013056,173
1865575936,173
3223649792,172
3256143360,172
3255721472,172
3222601216,172
3255442944,171
16439950848,171
3258572288,170
3250671104,170
3229588992,170
3258641920,169
3228007936,169
3228057088,169
3223879168,169
3232112128,169
252727808,169
3252612608,169
3234328064,168
678944256,168
3227991552,168
1377648128,168
3250785792,168
3237961216,168
1190604288,168
1199910400,168
1191669248,168
3228036608,168
3229019648,168
3229523456,168
3237395968,168
3254676992,168
3250867712,168
3225226752,168
2986524160,168
3259055616,168
2456079872,168
2451549696,168
16744869888,168
16744870400,168
16744871424,168
16744871936,168
16744870912,168
16744872448,168
16744873472,168
16744872960,168
3225517568,167
3255819776,167
433393152,167
342183424,167
75992576,167
528891392,167
3250773504,167
3228417536,167
3226316288,167
3223780864,167
615677440,167
1969196544,167
20366557184,167
36409896448,166
18572623360,166
16744873984,166
16744878080,166
16215899648,165
20644143104,165
18527845888,165
3249831424,164
3252346368,164
3237297664,163
267857408,163
3042471424,163
2456186368,163
2396720640,162
3258904064,162
26975744,161
3229924864,161
18572983808,161
658587136,160
3225996800,159
36409314816,159
36409789952,159
3258244608,159
2456464896,159
2054987264,158
3232660992,157
2552712704,157
2395930112,156
3252608512,155
3256167936,155
3223268864,155
36409863680,154
3225951744,153
1478155776,153
19844968448,153
17164406272,153
20645191680,153
36409773568,152
3251412480,152
2553114112,152
20366561280,152
3230113280,151
3254849024,151
822799872,151
3222302208,151
1049267712,151
20370751488,151
2020232704,150
843759104,150
615693824,149
3254517248,148
2178489856,148
2454408704,148
36409273856,147
36409859584,147
3251088896,146
939367936,145
20589568000,145
16215236096,143
2552876544,143
16975093248,143
20677361664,142
3231542784,142
267742720,142
1923292672,141
3256335872,140
1969192448,140
18572451328,140
615443968,139
3224849920,139
18574056960,139
3250843136,139
3255606784,137
615493120,136
34942464,136
615722496,135
615652864,135
18574020096,135
3242495488,135
3252424192,133
2395934208,133
181628416,132
2396724736,132
19094351360,132
3252796928,131
18967830016,131
3258625536,131
2454818304,131
3242462720,130
16214683136,130
36409359872,129
2396237312,129
20361211904,129
20361213952,129
20361213440,129
20361212928,129
20361212416,129
20361214464,129
20361215488,129
20361214976,129
20365415936,129
20365415424,129
20365414912,129
20365414400,129
20365416448,129
20365417984,129
20365417472,129
20365416960,129
3235515904,128
3259080192,128
63593984,128
20365418496,128
20365422592,128
36409335296,127
615538176,127
1026330112,127
3229908480,127
20677365760,127
36409290240,127
3256344064,127
20589576192,127
20361216000,127
778747392,126
3233246720,126
2449321472,126
20366565376,126
20589572096,126
3233119744,125
615783936,125
36409769472,125
19026353664,125
36409835008,125
32869888,125
344477184,124
3232599552,123
3083763200,123
36409785856,123
1014615552,123
181128704,122
3230129664,121
615726592,121
2433224192,120
36409327104,120
26942976,120
3223952896,120
3221290496,120
16215240192,120
2454875648,120
16375296,120
1144704512,120
1144708608,120
3255533056,119
344485376,119
615792128,119
2396188160,119
1691123200,119
930246144,119
206175744,118
36409839104,118
3255815680,118
2396732928,118
3232103936,117
3234385408,117
2318736896,116
3230182912,116
36409826816,116
3255066112,116
18574106112,116
3243015680,116
20366569472,116
3231874560,115
3230805504,115
2456104448,115
1876151808,115
3234369024,114
870702592,114
1367547392,114
16960577024,113
252731904,112
19026460160,111
2224000512,111
2442784256,111
29285888,111
3233230336,110
3228552704,110
3229847040,110
17164430848,110
20589580288,110
3256380928,109
514780672,109
36409323008,109
386858496,109
1201303040,109
3255639552,108
20362354688,108
36409306624,108
478739968,108
2318761472,107
36409286144,107
3229801984,107
3040116224,107
16439574016,107
1991265792,107
2456825344,106
3252833792,106
2453278208,106
842440192,106
20678028800,106
3255741952,105
2998672896,105
252768768,105
16145920,105
3260042752,104
36409777664,104
16439623168,104
2395917824,104
3255119360,104
3234401792,104
3255561728,104
3252801024,103
16215199232,103
36409277952,103
36409298432,103
939179520,103
20366573568,103
678641152,103
2252951040,103
1695305216,103
2552442368,102
437497344,102
36409282048,102
615742976,101
663358976,101
20677369856,101
1367485952,101
932826624,101
2456423936,101
20678029824,101
20678029312,101
20678030336,101
20678031872,101
20678031360,101
20678030848,101
20678032384,101
20678032896,101
1020595712,101
36409781760,100
3252534784,100
252707328,99
3222326784,99
3229826560,99
36409843200,99
36409892352,99
16606625280,99
3236216320,97
615468544,97
3255717376,97
3244035584,97
17015651840,97
3230420480,96
3224505856,96
615484928,96
3252829696,96
3222588928,96
644365824,96
17184968192,96
3229937152,95
36409318912,95
18527854080,95
20589584384,95
3254644224,94
36409347584,94
1191620096,94
3256184320,94
36409331200,94
136453632,94
3235524096,93
615665152,93
615570944,93
3252653568,93
3233656320,93
18574069248,93
2845924864,93
3223924224,92
1788440064,92
615800320,92
20362358784,92
3259072000,92
2455432704,92
20366577664,92
18572652032,92
16974994944,91
3255725568,91
3258908160,91
2396716544,91
1445932544,91
3250896384,91
17398619648,90
3252473344,90
1465114624,90
1465115136,90
1465119232,90
3259043328,90
20589588480,90
20352806400,90
20357008896,90
615513600,89
3242548736,89
3254455808,89
151866880,89
18574077440,89
20589592576,89
2032508416,89
3237834240,88
20589596672,88
20352806912,88
20352807424,88
20352807936,88
20352808960,88
20352808448,88
20352809472,88
20352810496,88
20352809984,88
20357009408,88
20357009920,88
20357010432,88
20357010944,88
20357011968,88
20357011456,88
20357012480,88
20357012992,88
3243826688,87
615624192,87
3255545344,87
2396728832,87
2395954688,87
36409351680,86
3243793920,86
20366581760,86
18572750336,86
3237191168,85
36409822720,85
3259076096,85
20366585856,85
19026222592,85
3229584896,84
3256126976,83
3224522240,83
3242507776,83
20366589952,83
529288704,83
2554002944,82
18572385792,82
1192209920,82
16744882176,82
2450574848,82
3252375040,81
3258166784,81
3222797824,81
18572631552,81
3255537152,81
18574003712,81
3232153088,80
20677373952,80
20366594048,80
1142746624,80
3232701952,79
3241319936,79
36409310720,79
3256372736,79
2396208640,79
16333204992,78
20644147200,78
20589600768,78
3231514112,77
3252354560,77
2395950592,77
720039424,76
17014509056,76
2086931968,76
3223653888,75
1024491008,75
36409888256,75
2020233216,75
2020233728,75
3251600896,75
822722048,75
17438936576,75
20589604864,75
3234397696,74
3229621760,74
252703232,73
20362362880,73
940760576,73
3252223488,72
615603712,72
615607808,72
3254853120,72
1353076224,72
3222785536,72
20589608960,72
615554560,71
36409794048,71
3235700224,71
3255827968,71
18572643840,71
2553736704,71
20366598144,71
843128320,71
3229777408,70
1847172608,70
3243060736,70
2396323328,70
3225562624,70
192925184,70
2318835200,70
19094236672,70
19221372416,70
3229920768,69
3252620800,69
345976320,69
3098545664,69
615587328,69
20644151296,69
2552880640,69
3259084288,69
18923458048,69
20589613056,69
3256389120,69
1952607744,69
3252510208,68
3226054144,68
3256221184,68
18572492288,68
2395979264,68
16215023104,68
3255553536,68
20362366976,68
36409302528,68
17176735232,68
16744886272,68
20645195776,68
2395897344,67
16364383744,67
3042504192,67
3229863424,66
2396704256,66
3259383296,66
2455703040,66
3250769408,66
16364183040,66
3243023872,66
20366602240,66
18574114304,66
20589617152,66
20589621248,66
16214056448,66
18852265472,65
3256245760,65
2318794240,65
1209892352,65
2454146560,65
3259018752,65
20362371072,65
386870784,65
16215600640,65
3232079360,64
20677378048,64
3243822592,64
36409355776,64
36409363968,64
615661056,64
214617600,64
3230019072,63
3039628800,63
18572615168,63
657374720,63
3240152576,63
3243027968,63
3229531648,63
29277696,63
16637513216,63
3256360448,63
3231669760,62
2997374464,62
26947072,62
16440909312,62
3259026944,62
2099469824,62
2099473920,62
1024486912,62
2455416320,62
824159744,62
2989690368,61
2396200448,61
3084533248,61
1545551360,61
3243077120,61
2396257792,61
3225628160,61
18852281856,61
3255041536,61
1364536832,61
2453343744,61
2032524800,61
2396737024,61
36409343488,60
36409884160,60
36409900544,60
18572508672,60
181009920,60
1201384960,60
3224980992,60
58002944,60
2395946496,60
20366606336,60
20589629440,60
3042184704,60
16744890368,60
2553728512,60
206176256,59
206181376,59
206177280,59
1855483392,59
36409339392,59
16214162944,59
3252071936,59
3224153600,59
3236199936,59
1024499200,59
3229851136,59
2428624384,59
342203904,59
615448064,59
3252203008,59
20589625344,59
19844972544,59
16744894464,59
269176320,58
3254279680,58
346344960,58
3223657984,58
16972045824,58
1576619520,58
20370755584,58
2257702400,58
3227979264,57
3258633728,57
20362375168,57
3250753024,57
1202613760,57
34811392,57
3239751168,57
20365426688,57
3229654528,56
2395966976,56
939531776,56
3221962240,56
3243855360,56
2075426304,56
1049374208,56
16351895040,56
16364944896,56
36409818624,55
3235540480,55
20677382144,55
2379587072,55
3225538048,55
3255635456,55
687616,55
3237318144,55
3243867648,55
17073413632,55
3255037440,55
268586496,55
2455326208,55
3237441024,54
3035098624,54
615616000,54
3248156160,54
3235790336,54
386859520,54
3225169408,54
1614233088,54
20589633536,54
3255709184,54
3242819072,53
3232566784,53
3243785728,53
3224063488,53
3258850816,53
3229879808,53
20366610432,53
18250350080,53
20370759680,53
20589637632,53
2028797440,53
16451341824,52
16215768576,52
2474003968,52
3235679744,52
1356860928,52
3241315840,52
684080640,52
3233283584,52
20366614528,52
20366618624,52
19844976640,52
2030398976,52
20645199872,52
3228564992,51
437498368,51
437497856,51
2834505216,51
437502464,51
2834506240,51
2834517504,51
1478172160,51
3233250816,51
3252260352,51
20644155392,51
20362379264,51
3223256576,51
16439774720,51
20366622720,51
2552675840,50
3231477248,50
3232574976,50
3249765888,50
868560384,50
3236969984,50
3252067840,50
2318839296,50
16215117312,50
3260120576,50
3243384320,50
16184491520,50
17379610112,50
3042258432,50
615575040,50
1201237504,50
18572434944,50
3238198784,50
842628608,50
16798883328,49
3254636032,49
3234373120,49
3244498432,49
17017912832,49
3258269184,49
3244006912,49
3224374784,49
2408570368,49
2318745088,49
3222773248,49
16515677696,49
615423488,49
18852290048,49
18572381696,49
24366592,49
16439528960,49
3229838848,48
3249622528,48
3254803968,48
18980707840,48
3258584576,48
17393204736,48
3234360832,48
726183424,48
18852298240,48
18835774976,48
281345536,48
20589641728,48
844406272,48
20361220096,48
3252063744,47
3230363136,47
3243605504,47
3246964224,47
3254763008,47
3234344448,47
3252538880,47
3233291776,47
1201401344,47
136454144,47
136455168,47
3252669952,47
20366626816,47
18376257024,47
2994920960,46
3224518144,46
16998997504,46
3243593216,46
3229855232,46
3244572160,46
16266640896,46
2176122368,46
20362383360,46
615669248,46
572079616,46
2552507904,46
20366630912,46
17109966336,46
181616128,46
20370763776,46
20589645824,46
16744898560,46
206185472,45
1955372544,45
2318749184,45
3234418176,45
3234733568,45
18574024192,45
3242806784,45
3243167232,45
2010045952,45
615529984,45
615480832,45
3222822400,45
3252362752,45
3248307712,45
87612928,45
1246809600,45
1246813696,45
3260116480,45
2317803008,45
16346549760,45
17075203584,45
2095443456,45
16742334976,44
16742334464,44
16742336000,44
16742337024,44
16742336512,44
16742335488,44
16742338048,44
16742337536,44
16742342656,44
3252448768,44
26967552,44
3233353216,44
3223903744,44
3260149248,44
3222703616,44
3240189440,44
1201597952,44
16363548160,44
3255746048,44
2036719104,44
2846023168,44
2454416896,44
2062511616,44
20365430784,44
16742338560,43
16972049920,43
615710208,43
3225906688,43
20677386240,43
36409806336,43
2143628800,43
2010033664,43
3243847168,43
3223068160,43
3254689280,43
3235753472,43
615628288,43
3246538240,43
3260087808,43
1191046656,43
3221999104,43
16636689920,43
1967578624,43
20589649920,43
20589654016,43
2317725184,42
2378440192,42
3229842944,42
175218176,42
2318904832,42
2395901440,42
16806288896,42
3223371264,42
2318708224,42
3243228672,42
3251305984,42
3222715904,42
3252465152,42
1465123328,42
214633984,42
16786771456,42
1242705408,42
382672384,42
16460455424,42
2326429184,42
18975489536,42
16757505536,42
16848281088,42
16935316992,42
1907994112,42
1640930816,42
18572344832,42
20366635008,42
16744902656,42
20361224192,42
3251236352,41
3255422464,41
16292126208,41
16937033216,41
1201188352,41
3250486784,41
3256212992,41
3221958144,41
3154157056,41
214650368,41
3236965888,41
17128619520,41
1880444416,41
3235483136,41
17058643456,41
20589658112,41
19844980736,41
1902562816,41
2114559488,41
1442287104,40
2396192256,40
3038297600,40
615525888,40
3255676416,40
3232677376,40
3225898496,40
2318704128,40
16439778816,40
2456260096,40
3223113216,40
3245424128,40
3248446976,40
3255959040,40
433413632,40
3249212928,40
2382241280,40
20644159488,40
16210099712,40
228576768,40
18529476096,40
1145146880,40
887778816,40
2456972800,40
2456268288,40
3259014656,40
2257657344,40
3221581312,39
1202318848,39
2318753280,39
2552577536,39
3224620544,39
3246816768,39
3259063808,39
3255070208,39
268226048,39
3233766912,39
20362387456,39
20362399744,39
1200614912,39
1201253888,39
16255757824,39
2032393728,39
16215404032,39
18572533248,39
2455825920,39
20589662208,39
2173840896,39
2179137024,39
2179153408,39
20645203968,39
3255643648,38
2317762048,38
16215113216,38
1024482816,38
615542272,38
3243732480,38
16381472256,38
297991680,38
36409871872,38
3260046848,38
3256339968,38
3236953600,38
3250716160,38
3252526592,38
3244285440,38
3235106304,38
3224690176,38
3253939712,38
3235122688,38
3243830784,38
3229609472,38
2317708800,38
3252432384,38
2318212608,38
18572467712,38
3225546240,38
726134272,38
726007296,38
741101056,38
748404224,38
755748352,38
772984320,38
749542912,38
813538816,38
806592000,38
799698432,38
864427520,38
838913536,38
830668288,38
853331456,38
862436864,38
16165395968,38
1363676672,38
34745856,38
3229978112,38
16364371456,38
20366639104,38
16786772480,38
20589666304,38
2179161600,38
3243003392,37
3229888000,37
3254730240,37
3221298688,37
3223281152,37
2317487616,37
3229625856,37
345980416,37
3245841920,37
3246665216,37
3246636544,37
3246747136,37
3248041472,37
3249106432,37
3240234496,37
3102502400,37
823217664,37
344481280,37
3231092224,37
896486912,37
919797248,37
18573995520,37
16107544064,37
3257282048,37
16459570688,37
3254824448,37
16318766592,37
20366643200,37
20366651392,37
1866784256,37
1903382016,37
2028183040,37
3255758336,36
16703233536,36
20677390336,36
2317807104,36
3246808576,36
3222908416,36
345988608,36
3251109376,36
3223944704,36
3248049664,36
3248381440,36
3236220416,36
3244375552,36
3243892224,36
3249511936,36
3036290560,36
615419392,36
20362391552,36
3252440576,36
1531911680,36
1562512896,36
741102080,36
748405248,36
985087488,36
1201122816,36
2318732800,36
18527772160,36
17058639360,36
18351656448,36
20366647296,36
20370767872,36
386342400,36
16744906752,36
1866866176,36
2210151936,36
2455694848,35
3230469632,35
3254754816,35
36409851392,35
3246796288,35
2456366592,35
3224186368,35
3258916352,35
3227778560,35
3246255616,35
3254783488,35
3254734336,35
3250707968,35
3243159040,35
3234356736,35
3246616064,35
20644163584,35
20362395648,35
16215170560,35
1951583744,35
1202630144,35
16364334592,35
2396364288,35
2395905536,35
20366655488,35
496582144,35
1367481856,35
2029329920,35
2201013760,35
16214224384,35
3233279488,34
3244297728,34
3260222976,34
3256663552,34
1356893696,34
3229883904,34
3241299456,34
1274002944,34
1274007040,34
3246075392,34
3246407168,34
3248000512,34
3249319424,34
3245399552,34
3251928576,34
3250163200,34
3229543936,34
3229564416,34
3222830592,34
3229638144,34
16755346944,34
2399870464,34
985366016,34
985374208,34
1020599808,34
1027427840,34
1036377600,34
1201548800,34
1201417728,34
1201352192,34
1201565184,34
1201745408,34
1201614336,34
16636755456,34
18604232192,34
3259227648,34
16744910848,34
20645208064,34
18527829504,34
2994966016,33
3229539840,33
3259899392,33
3254697472,33
3243863552,33
3246571008,33
3250916864,33
3244293632,33
3223911936,33
497540608,33
3245395456,33
3250155008,33
3246083584,33
3250183680,33
3243040256,33
3249614336,33
3254623744,33
3256348160,33
3259727360,33
3248410112,33
3233295872,33
3229580800,33
344497664,33
206189568,33
3256180224,33
2166062592,33
3260050944,33
1036385792,33
1036398080,33
1193848320,33
1202466304,33
1201139200,33
1201221120,33
1201171968,33
3230006784,33
2351119872,33
16967151104,33
2689388032,33
2003373568,33
16915955200,33
17055964672,33
3108793856,33
18852257280,33
16775380480,33
1952620032,33
16302185984,33
16216604160,33
17058644480,33
20589670400,33
16744914944,33
2455244288,33
2318728704,32
3256241664,32
3243859456,32
3243392512,32
1858924032,32
615689728,32
3229933056,32
3231354368,32
3243748864,32
3244240384,32
3250400768,32
3250908672,32
3252219392,32
3252989440,32
3255430656,32
3242438144,32
197152256,32
3244912128,32
3237228032,32
3254533632,32
3260210688,32
3249110528,32
3259346432,32
3249352192,32
3252567552,32
20362403840,32
478502400,32
301633024,32
615489024,32
16371166720,32
3222740480,32
726008320,32
1038409216,32
345992704,32
1226362368,32
34876928,32
3248455168,32
3229941248,32
16524451328,32
17043869184,32
16769740288,32
1223544320,32
1805450752,32
20366659584,32
3255754240,32
471784960,32
20589674496,32
2060406272,32
1588092416,32
19000282624,31
3231018496,31
615456256,31
1356897792,31
2317577728,31
20677394432,31
18574028288,31
3246358016,31
3223408128,31
3223662080,31
615546368,31
2214284800,31
3254955520,31
3222814208,31
3256385024,31
3246042624,31
3247562240,31
3249868288,31
3250392576,31
3255033344,31
3257286144,31
3259792896,31
3244219904,31
1724829184,31
3245157888,31
3245178368,31
3235126784,31
136449536,31
20362407936,31
3245166080,31
2317692416,31
3223686656,31
3227966976,31
2041826816,31
180874752,31
16705732096,31
2475216384,31
2628840960,31
18327268864,31
1599028736,31
3255700992,31
2395938304,31
16798477824,31
20366663680,31
3259112960,31
17980296704,31
16744919040,31
1502481920,31
2038783488,31
2396233216,30
3252334080,30
17049939456,30
2036637184,30
3229982208,30
3258617344,30
20677398528,30
3223383552,30
616549888,30
18354609664,30
3229896192,30
82169344,30
173182464,30
15777280,30
766389760,30
3150822912,30
3150888448,30
3039964672,30
3067694592,30
3040222720,30
3041902080,30
3150896640,30
17073462784,30
3051154944,30
17428622848,30
36409810432,30
3252690432,30
3254529536,30
3254537728,30
3255520768,30
3246738944,30
3248025088,30
3225071104,30
3259829760,30
3260190208,30
3252579840,30
1703480832,30
20362412032,30
1050213888,30
1050217984,30
2554297856,30
3248320000,30
1055698432,30
1202302464,30
3141873152,30
3259362816,30
2318831104,30
2395704832,30
16753184256,30
20589678592,30
16744923136,30
1875230208,30
1905405440,30
16753188352,30
466615808,30
925728256,30
301686272,29
269176832,29
269177344,29
566611456,29
301687296,29
939372032,29
3255770624,29
16742350848,29
16742346752,29
3221986816,29
3242745344,29
3242720768,29
3242708480,29
3246509568,29
16214666752,29
3254672896,29
3243851264,29
3223358976,29
3223420416,29
3232230912,29
3230850560,29
615550464,29
2889870848,29
15904256,29
3229945344,29
3248180736,29
3251101184,29
3223760384,29
3228048896,29
3244752384,29
3246591488,29
3248524800,29
3249303040,29
3250466304,29
3250503168,29
3246497280,29
3223637504,29
3250544128,29
3255434752,29
3260091904,29
3248573952,29
3260198400,29
3243724288,29
3246788096,29
3249745408,29
3259387392,29
3249552896,29
741834240,29
3235839488,29
3224071680,29
3256307200,29
3229822464,29
20362416128,29
3222367744,29
3245223424,29
386871808,29
813539840,29
17081748992,29
3222789632,29
755749376,29
16335003136,29
17043881472,29
16215215616,29
2395909632,29
16753180160,29
1745276416,29
16776048128,29
1923522048,29
20589682688,29
19844984832,29
3030998528,28
3236974080,28
3246890496,28
16536735232,28
3252215296,28
16780897792,28
2102210048,28
3243073024,28
3251547648,28
3255766528,28
3256630784,28
3258240512,28
3258600960,28
3224206848,28
3226328576,28
3244465664,28
3246833152,28
3247980032,28
3247992320,28
3254046208,28
16420978176,28
269291008,28
3246059008,28
3224346112,28
3248238080,28
3256262144,28
3256290816,28
3235016192,28
3235397120,28
3245112832,28
3223051776,28
3229646336,28
3221995008,28
3252821504,28
3235028480,28
3222818304,28
3232402944,28
1055706624,28
1201581568,28
1201860096,28
3232607744,28
18038083072,28
18572574208,28
615497216,28
3249999360,28
16967409152,28
2068549120,28
2178514432,28
18250317312,28
1242713600,28
2317671936,28
2030939648,28
31092224,28
1789623808,28
1746537984,28
16178437632,28
16935525888,28
2066095616,28
846970368,28
16458534400,28
2318769664,28
1787506176,28
1242729984,28
1923669504,28
18096115200,28
17058648576,28
18995146240,28
20589686784,28
16744927232,28
2089721344,28
2108145152,28
1599397376,28
2257706496,28
20365434880,28
2030956032,27
16742354944,27
18969726464,27
20677402624,27
3243089408,27
3250621952,27
3243109888,27
3251293696,27
3252321792,27
3255188992,27
3223191040,27
3224161792,27
3227684352,27
3227790848,27
3228290560,27
841899520,27
508214784,27
3242921472,27
3247955456,27
3254758912,27
3245501952,27
3260059136,27
3249393152,27
3249544704,27
3250232832,27
3250634240,27
3251314176,27
3260182016,27
3243736576,27
3259584000,27
3259895296,27
3243146752,27
36409855488,27
3252407808,27
2399985152,27
2398920192,27
3242716672,27
1203219968,27
1133395456,27
1133399552,27
2318757376,27
231112192,27
615460352,27
3257273856,27
2318011904,27
3241373184,27
1972641280,27
16783957504,27
649952768,27
18250325504,27
20370771968,27
2108968448,27
743673344,27
20365438976,27
20361228288,27
16188505600,26
17162096128,26
1703476736,26
16214842880,26
3256319488,26
18572611072,26
18831007232,26
16286932480,26
18553908736,26
2454064640,26
18852273664,26
3256557056,26
2455653888,26
16440929792,26
3237117440,26
3240955392,26
3249401344,26
3250462208,26
3251875328,26
3254304256,26
3254365696,26
3254799872,26
3255696896,26
3258707456,26
3222724096,26
3244273152,26
3244551680,26
3249290752,26
156487168,26
3225021952,26
3254877696,26
3244346880,26
3244920320,26
3249176064,26
3249561088,26
3250454016,26
3254050304,26
3244932608,26
2388561408,26
3249565184,26
3252166144,26
20362420224,26
20362424320,26
20362428416,26
3230023168,26
615747072,26
726135296,26
830669312,26
1192963584,26
17397669376,26
1086393856,26
1129311744,26
3222228480,26
16512015872,26
